,0,1,2,3,4,5,6,7
0,10.0,,,,,,,
1,12.0,,,,2.661976993264876,2.6905326716808267,2.689271057922223,2.6927266357544353
2,15.0,0.0,,,,,,
3,16.0,0.0,,,,,,
4,18.0,,,,,,,
5,22.0,,,,,,,
6,26.0,,,,,,,
7,27.0,,,,,,,
8,29.0,,,,,,,
9,31.0,,,,,,,
10,32.0,,,,,,,
11,33.0,,,,,,,
12,35.0,,,,,,,
13,4.0,0.0,,,,,,
14,42.0,,,,,,,
15,45.0,,,,,,,
16,47.0,,,,1.8395774879674245,,,
17,48.0,,,,,,,
18,49.0,,,,2.596256657126484,2.694210442333083,2.7724762119014583,2.8076054816771716
19,54.0,,,,,2.2011786004768434,2.3428559838651593,2.398989128637845
20,55.0,,,,,,,
21,6.0,,,,,,,
22,66.0,,,,,,,
23,69.0,,,,,,,
24,7.0,,,,,,,
25,8.0,0.0,,,,,,
