,0,1,2,3,4,5,6,7
0,10.0,12389.668610311683,13147.09807698449,10256.49605014875,18676.22093561648,18537.879489322568,48045.20754194108,27565.073886172344
1,12.0,38065.66659710258,16157.568521585079,6729.6861122774235,12570.579028563674,7219.9904253515315,23763.443918685512,4742.6158627532695
2,15.0,63997.13002684617,37155.97515880929,80324.94746355106,54004.36998013273,29325.339426922143,23957.174090724457,48055.15269998711
3,16.0,16331.622199221427,13687.530497719377,24697.63654963073,5453.91230771504,4377.643944879661,8666.357763337097,4074.2277650438987
4,18.0,29080.629836548247,23858.430103722876,35530.648911152544,43409.29505576395,31865.16669874786,39073.229032254385,47110.53282493682
5,22.0,15987.952231295745,4689.991514774241,4261.873753133249,8145.446874908322,3528.1747117228347,2986.3743091165543,45005.90687713372
6,26.0,14515.130383695026,33137.49202443785,16885.254846249696,9638.567585195196,18539.920411583924,18355.47924182559,8784.949018209467
7,27.0,35229.933432563004,81619.58621222696,11761.414990597019,10014.85344882601,5843.044593393191,9232.879533847274,19798.874356557477
8,29.0,26243.05792634191,39899.462653260016,53747.63409975657,45934.82395860371,12038.862743804311,29379.654963610436,28853.929042958778
9,31.0,24355.116475144332,28138.246551664302,32434.53664935258,17846.3622511114,16925.25097682173,26630.12496473817,31547.266892332656
10,32.0,46079.03806737457,9556.01923545597,6587.364552005572,6585.675769538749,7110.527107900441,9873.756138276023,2680.3882786923286
11,33.0,34846.377397074706,12600.816437804147,15538.288952621331,14970.715330470706,13657.08015228714,23550.792113641535,30166.10642888932
12,35.0,17449.68125759187,21539.935479491138,14712.816252075156,8625.368091064547,21025.10317212937,19163.437087251044,10472.822958176796
13,4.0,15717.517464542558,8924.244790946626,2130.314406298252,10481.71759888135,22171.8635271547,20504.44234670228,3270.86360538358
14,42.0,39097.706757529064,14025.176701454664,5154.422800573195,11303.530368051866,1843.581771789942,1256.3070085159245,1900.0631953066556
15,45.0,13151.36469274359,12038.109059363147,8681.20610707947,7415.603629083431,2020.5102150219225,6349.5893189742055,16355.780755450254
16,47.0,30568.054393336763,37722.4297642652,9454.239092385294,29440.574601708362,23900.973869161386,7777.338837742186,9126.17506464237
17,48.0,24599.806017203293,3845.455411210912,4186.944538265742,22372.456044397204,4277.571566537078,4366.715326131663,3117.168811146208
18,49.0,50632.737522805364,14034.706759510134,47168.67230750496,15637.338292290693,7592.005607499018,8692.374902376783,4797.1551943695
19,54.0,37303.47040010779,28583.681741979766,37072.216099612044,61765.47278254672,63459.618744168125,37393.03611597924,46116.68076923642
20,55.0,39586.71458910502,17632.090685685078,12452.419760471412,22370.651901712896,33638.5738750057,17769.89855454741,15787.118061906667
21,6.0,10458.832524377447,3874.085024142284,23974.29882786446,17924.216861148117,7393.899910158739,14574.017683699773,14355.08071987324
22,66.0,32695.156483141734,32922.557211953,577.9243057508006,2980.053305726034,2555.995924041999,529.0794103993961,843.3690984641279
23,69.0,7248.189839803912,2139.300463155685,54679.011587969086,48900.39641295075,9007.91964855005,2309.072111512033,6807.438476622249
24,7.0,18087.34766876433,20142.307952613082,19306.488527744175,17979.023393580588,27683.165238045265,36401.5455475421,26263.361600937147
25,8.0,24827.935366645404,9149.633013826562,11678.631670781839,6020.852317967007,1514.8182357661724,1682.7902441249403,8142.075741856935
