,0,1,2,3,4,5,6,7
0,10.0,428.236148827299,461.41199114761594,478.7820854673862,625.7771241201398,705.0068179289495,530.6187140786868,457.1378696752024
1,12.0,384.88836059182603,225.72127708406794,259.42406096051184,414.25796993194,576.6181528821538,785.5922943115014,912.0400017508125
2,15.0,574.2417246610396,594.2505334917004,564.1823609296764,404.4306180120289,543.7985305847844,758.9743356073285,718.6382111234904
3,16.0,171.4420680645836,216.4372060810234,424.52943333938174,594.2310433239963,679.0596208716896,801.1303427378281,864.4687590433579
4,18.0,558.9413272947763,655.9727216640051,739.7867053949922,749.142586773037,678.439492101146,634.8722533725424,659.6404647608027
5,22.0,399.0092318164237,522.184492449134,572.6509408678363,658.934625058068,771.1285819487683,813.5291770665897,674.0409765201025
6,26.0,206.0771311140013,422.6330026619102,496.1711017969982,411.53410072393524,473.9664658042232,474.2263499629732,405.9886437859242
7,27.0,220.24094589324747,520.8350636767569,817.5396069464435,821.196768421879,733.305230275559,714.8351805822095,798.8407919184499
8,29.0,559.6466417971126,565.4881979290142,503.0347616155575,593.2460337903918,735.553625159176,703.7883672710136,683.579415427501
9,31.0,513.8537369264321,463.7670333927449,459.28957495395247,491.1918704485572,610.5395215724386,647.8572865438306,560.532110822335
10,32.0,312.27139415588374,313.26614537088096,420.9686759148324,515.2692073362549,582.9208783655198,688.0174274373463,769.8737416014807
11,33.0,508.79035565860835,599.7958112374647,563.2751964845183,496.32893894264566,399.00104996007093,375.37642427052873,366.93262830092175
12,35.0,325.4815033905138,366.87187597155383,469.330821004283,534.2818815092909,636.5661014949593,638.0124971843796,504.0691602435602
13,4.0,198.63547543429885,270.54978840212954,264.91214615781246,333.38577419546965,424.9326227331914,404.1477124652178,377.85491386361514
14,42.0,246.48441886723867,369.0471946381098,433.1977496317644,500.42245319604035,591.4753260490444,601.2736577371323,580.4902854974839
15,45.0,200.46645597590705,393.4765680367752,569.9064372520176,722.0714633394272,818.3296729773358,908.772581163584,898.2376783238959
16,47.0,387.8084627752262,669.5585558335633,824.2917715990394,716.3015340777749,545.081331811841,438.26071189202366,400.4160160575229
17,48.0,407.4313163365912,366.2486991715121,423.91660094147494,306.6346214761818,146.0058895096838,141.45881824714857,177.2093859304308
18,49.0,361.7620860394666,282.2348739211118,551.2046782989967,707.4014187749646,673.4216122648752,695.2466630665726,738.827904885943
19,54.0,392.0686995233278,439.52925199136513,538.8569408228645,584.6592208554074,530.0774640469559,714.8258376324552,733.1141133661552
20,55.0,422.3806490980632,514.3319452238376,465.609495617677,533.9598584473882,474.95396714270606,399.77335560114125,439.12960026615366
21,6.0,316.54507695146265,314.17645399631255,400.21687056626723,458.1877693308182,451.87301665321104,512.6199666519047,561.911343337732
22,66.0,77.04936955259322,75.70129884969955,56.5897489976117,87.00687027186673,104.08635903085049,107.40907281870562,98.26341596279765
23,69.0,279.06809863971665,326.754364286574,486.9736321163801,530.2422388542532,385.1649935745985,360.38968037490685,323.4003328893956
24,7.0,476.05865217675023,426.75508571536403,498.9452341956563,496.2398272848613,393.9605531897805,366.67190206465546,348.8018912488061
25,8.0,362.9941515818193,372.31594808563216,319.4915966384815,234.39726669160268,234.64505803638014,237.3519351030457,178.00350521591392
