,0,1,2,3,4,5,6,7
0,14.0,584.4497936809742,383.437399374698,544.2530729688591,605.5089808660856,610.7105683398631,572.7610380290839,
1,21.0,343.840418064565,233.2143975887149,357.7265990332254,506.198386850719,599.502334183541,598.4985368011805,
2,23.0,286.6027110963131,342.3552259097081,391.35924961618696,486.84820985896533,678.037291988609,888.655171623921,965.3372439497693
3,25.0,350.41863448682835,465.813604925718,579.6798479349652,780.8071171032016,872.4808298377911,829.6587680223142,
4,34.0,340.38983392168933,405.87870947645183,457.0374781318147,576.7612793848222,696.914433137836,847.2195444113266,
5,39.0,125.92880535613914,40.56825012748313,142.23210908271327,211.3975907211966,286.05237313851165,375.6097317287653,
6,43.0,439.2323038369477,578.9761941104932,569.4510905438406,466.93522981038365,405.91870828182,391.1065214624916,
7,46.0,271.5031902258854,348.54694795250043,387.0834611800416,424.6866714590216,413.44052492966466,432.85923073726724,
8,51.0,345.0933264487808,463.0828959188959,607.5649963182889,677.1051267784488,751.9635902850157,874.5221203889165,
9,57.0,0.0,,,,,,
10,71.0,358.53074387124656,341.6810884735434,372.6498146057749,537.2136095985618,739.7771966573354,746.2580055533112,
11,72.0,394.39545195154477,376.28885902990805,498.64210729835594,519.3231721478754,526.3392341112082,656.0599061973487,
12,77.0,180.16607879042115,217.08338281832056,434.76241354840477,585.6107754319268,666.4912155476829,680.1844492558638,
13,78.0,314.46930605670724,426.59506130840714,491.8783645697147,535.5269664988183,556.8623226409193,552.472891658966,
14,79.0,323.27653187006126,479.09841210667093,634.5629849951482,708.1628646976221,765.4220486539865,864.3958304221985,
15,80.0,698.5588334645508,713.4924133607152,646.734406210428,602.5427188494372,378.59000452699894,307.14973044005336,
16,82.0,292.9267206423983,429.245460248841,421.77277916370815,337.63457758329173,322.19454024142266,304.0158315712108,
17,83.0,369.8949781602969,300.0531714143284,622.5844501552718,780.0169038738309,822.1888504487639,864.9980226933266,
18,84.0,268.34878901140104,396.9501891991803,579.3645267400815,738.7414896731691,820.8116077350312,805.7023326587372,
19,85.0,117.9813792273441,197.92033584357725,213.10038809659733,285.4448062462915,404.5763747875595,455.82824439194104,
20,87.0,240.99312244609186,349.3013303678804,508.78658462815775,660.9196484296564,798.2332559136523,922.1620427395162,
21,88.0,486.92836678181516,608.5079771487932,804.7835681566061,902.7455023968954,901.0430526546032,858.5474300574994,850.1706208781047
22,89.0,315.90323895886115,335.78054906756694,536.6100016463671,720.1561002621523,834.0515974319538,884.3414778922703,
23,91.0,488.4567968160658,677.7143025424266,744.6662257121723,631.9445922913148,411.5992784000466,514.0361441549823,
24,92.0,167.76492840004772,452.8433953634967,606.2901143084649,594.7628799380853,669.6987481140789,799.226308714743,
25,93.0,0.0,,,,,,
