,0,1,2,3,4,5,6,7
0,14.0,13846.779293480015,35632.49364674701,86336.41082644367,26368.478359308436,17519.629613397,14903.348552907362,3535.796186656464
1,21.0,0.0,,,,,,
2,23.0,0.0,,,,,,
3,25.0,19638.966197441085,40921.29247943949,31216.236354714325,12640.141695321594,7753.736716498022,19626.183177237268,14836.555140755143
4,34.0,25986.207529339223,32830.9697895111,84156.57791288607,19020.648992880386,13545.400421242734,26425.15704235071,43737.534076495576
5,39.0,11946.197411677835,15828.341039748802,10836.053845238921,976.2427763367847,32295.65759778167,32474.050521322,1299.481734655954
6,43.0,45568.544996422264,37177.783740063445,29290.60474452131,17000.599088247858,15200.671322808921,2054.975920693199,1210.3898655342712
7,46.0,36940.200720073306,36546.23141341183,34171.94134390919,23885.2161640247,10844.160902146428,21036.44619023219,21529.905107536757
8,51.0,34168.96008435738,88699.7003974808,54363.14327463875,36372.367954218236,16286.773524160179,3140.0474772315515,
9,57.0,1611.4521535667695,10153.348122230162,12670.678508054743,15389.849067174613,11981.026550424114,10211.075538548484,3484.3520832140334
10,71.0,14752.857317915961,79092.94472960196,16609.11486052238,9797.488003418122,5267.9270791355475,9960.530390399941,2303.3087589458037
11,72.0,8072.058691895327,45571.94862043034,53810.79945276341,29980.24004383978,33848.370361278845,62313.64554131577,34681.710064617386
12,77.0,48387.80349867396,26649.918310742632,32132.541489061412,14076.212718184297,8006.249433797284,2482.988987825994,1855.0466309375593
13,78.0,0.0,,,,,,
14,79.0,43262.686636617276,20260.819142196204,5307.672633667372,31922.17941534096,8392.957339999986,24188.557823078405,19730.60206669692
15,80.0,17752.96004147668,41473.63174842023,31653.25089066034,8385.684243628491,9212.763796798194,9731.293279137248,5269.487684239661
16,82.0,5771.421412146229,19878.338517975575,26828.838095309715,47426.34480290901,69398.96773514104,46607.387522128214,33231.7632218572
17,83.0,32436.49874716691,38338.20643179054,37396.75852719439,54426.86581192096,24003.52961308083,23281.46358112762,16916.154871249368
18,84.0,0.0,,,,,,
19,85.0,18891.90343260234,10086.424916879663,75818.80927393051,69560.6234623036,13136.815838932922,8747.370379509994,7192.143473978168
20,87.0,0.0,,,,,,
21,88.0,0.0,,,,,,
22,89.0,139318.30716319336,22820.038840688027,5322.190294055687,4658.266498040155,13600.226240006277,2973.4571814845303,2715.0688678281695
23,91.0,18395.86895685073,48784.440018167086,5857.946965973915,8181.790249216996,16182.006313558273,33946.4829669091,8729.143511984668
24,92.0,10708.166340012098,40234.04208243624,41257.32023178949,14586.220772900468,18540.735862947167,2733.3570727411466,1046.5036807630295
25,93.0,69625.9166903222,46717.4755910514,19978.99707752001,22342.14719590609,25616.051177217065,19208.698836174342,8182.135613760757
