,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,10.0,439.6475242750013,504.8916441250442,669.1002567995886,800.7658275853898,857.4451107246821,863.6752383881362,783.4786443366811,511.43123951238175,601.884375206892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.0,258.0142161086071,329.7729697861664,373.6466655747349,330.69589442783115,427.78080010767275,528.4098937890657,357.34424251476975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,606.5892382544905,404.4691648763684,525.8795215031814,679.1437966418719,807.402972893355,833.746704034696,657.1241615210147,519.6826026711433,519.2352597367229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,400.048893734952,672.197575976587,798.4014073846417,892.8342361918073,936.460559180013,942.3445480359832,873.9860846845484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,802.1939898925261,825.234773354941,750.1166959718305,631.8615464027694,530.21206833306,514.0701560411765,426.013311812551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,743.6092834931321,767.2482827403034,825.5324610363361,831.2617942801492,736.8394681962322,651.9102552319143,512.841163148438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,451.6472746900813,528.3269580192771,528.5130537654434,357.4797948844919,433.3765438578949,394.14736379015625,292.89325530308616,186.56087479127248,220.07859937493095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,238.5580963172191,461.12665040185414,606.2995660697676,614.6080113650025,619.8818843387313,731.2583003133254,717.3710890532637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.0,578.5335461773074,700.6891255008784,775.3285418011435,757.9212485104458,779.160662873895,842.3571062544333,832.161837390401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31.0,457.9441507919785,405.73271968140455,433.78426895314306,482.00722462247927,526.4852255769546,482.53447950632244,481.815016540705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,32.0,585.3112354678915,313.6477617616798,287.7554137281252,283.13974343761186,235.70314964276915,143.17228003334742,78.27676255794863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33.0,633.597339789661,431.5264358968394,447.19184903076473,334.4876111559788,377.0945378870957,368.70932886078583,273.9624876538652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35.0,246.9103415027175,486.0047930364183,698.1112928935485,688.2228443656816,665.350788202592,789.4706231213546,794.3316014849302,785.0935785095903,794.3754543624614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.0,441.86106659033527,440.9896815561942,451.24224993962184,468.7661195784344,515.6682860984696,527.9271487297018,395.2474230996854,329.31279545640416,402.6085683057837,487.69286846261264,509.0302393053337,366.0722565138815,329.80820276101656,330.2040150682933,305.4985012253352,302.49926361323236,244.47723945930574,177.36809712763903,174.07424918619216,224.1957311680643,277.6909975580064,303.7811528068845,350.9723941339024,502.1713692233897,572.2621632495882,523.0057161250036,633.9519446922163,812.8925614205525,886.6663661081657,468.73413402460153,334.2990003983014,291.5733012755055,276.7833335201984,381.606521002564,453.9114362963823,393.0147560255574,328.30335106160226,244.87887390756748
14,42.0,479.0440630697264,608.4644596451848,752.242252118589,820.2979122700215,820.5383681191638,826.5903279735105,648.4480880594963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,45.0,705.3917924710523,660.2564756654629,639.4265259266263,691.184146632489,771.9633758670153,708.9565201710484,332.0305955742358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,47.0,549.9931293625822,852.568508283885,924.2911110260505,743.0372326963106,607.9555807376612,529.1854691072649,438.55501086475783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,48.0,910.8863345729594,564.0439543573295,543.5839220025136,531.0440399393939,579.1866110881627,628.5782161079567,228.17020872862133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,49.0,658.3948221859542,587.5114973979192,701.5543859183979,747.4017677893612,695.7845662075385,695.4919449898377,645.116571790043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,54.0,583.0724846553064,722.7712014257557,773.9611861759181,818.8816073441919,809.612892448237,683.3478333717035,578.2912369256337,629.0414593730306,720.3288744040987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,55.0,479.3029065082621,493.0565484936873,504.59773997608124,559.8851346602057,556.540926387467,506.05051889660393,363.7909989173363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6.0,105.87963118527955,134.0379422648645,128.16921652070297,553.8605110166329,604.6934431156707,600.0693607423045,492.46115012594555,431.11561308495027,367.1561670187192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,66.0,62.35315586480042,79.33829633712398,102.98723657201563,124.70585419622,128.4462267255592,124.56750005448775,94.64324041346342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,69.0,446.28912651077695,463.81651277241906,428.2609461404225,401.5010834356224,306.29060432243523,309.02773602699693,361.6852612097555,399.0911157793048,414.9613113340288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7.0,456.4603824341991,634.8740814627411,660.6631132735157,569.4395076326603,553.629766528959,544.4028735989946,512.4154216442491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,8.0,748.1259124110929,600.5117422222651,574.1871026067658,470.0601523503494,406.1241365024532,262.0510813073437,174.72140317734275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
