,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,14.0,28.105246,13.14946,9.551337,10.028448,9.98222,9.317196,12.232556,9.478167,10.684258,10.5679455,9.2499485,9.246052,11.354804,11.159383,12.8903055,10.529154,9.314310073852539,9.32077693939209,9.351631164550781,10.399238586425781,9.50601863861084,9.3511323928833,9.026973724365234,9.018054962158203,9.100317001342773,11.18377685546875,9.906027793884277,9.191343307495117,9.215124130249023,9.277731895446777,9.37973690032959,9.298859596252441,9.266988754272461,10.51443862915039,10.277981758117676,10.289591789245605,9.230409622192383,9.240463256835938
1,21.0,10.925636,10.300005,13.618676,9.879572,9.702468,10.0727825,10.187608,9.602722,9.621979,9.595217,9.736133,11.396993,9.768206,10.19497,122.55582,9.600552,9.615008354187012,10.313941955566406,9.57140827178955,9.544179916381836,9.498217582702637,9.770527839660645,9.741188049316406,9.519797325134277,9.458455085754395,10.059816360473633,10.131704330444336,10.35224437713623,10.391153335571289,10.301786422729492,9.801450729370117,9.607290267944336,10.082379341125488,9.833891868591309,9.91320514678955,9.842061996459961,10.686141014099121,9.771307945251465
2,23.0,29.585365,13.348499,19.229853,10.248175,11.3095875,10.405919,11.6152315,11.356233,10.097225,9.995614,10.251937,10.551537,11.086154,10.173568,10.127413,10.574847,10.267024993896484,10.323278427124023,10.347763061523438,11.530230522155762,11.422410011291504,11.429423332214355,10.69381332397461,13.14961051940918,13.017406463623047,10.588357925415039,11.060127258300781,10.858667373657227,16.433027267456055,18.377099990844727,11.869507789611816,10.404518127441406,9.943572998046875,9.938779830932617,9.948349952697754,9.924673080444336,16.715171813964844,12.047113418579102
3,25.0,22.660147,9.769232,10.976988,10.174066,9.742677,9.730153,10.233977,9.884813,10.10927,11.428469,9.6403475,8.122631,8.280508,7.8610463,7.857279,12.069758,10.049294471740723,10.889679908752441,13.577593803405762,12.587331771850586,9.725663185119629,9.696256637573242,12.211359977722168,10.428378105163574,10.476787567138672,10.95406723022461,10.609615325927734,10.735528945922852,11.98019027709961,8.083341598510742,10.802763938903809,6.73724365234375,16.078683853149414,9.716841697692871,8.882210731506348,9.098666191101074,9.189400672912598,8.766766548156738
4,34.0,8.662164,7.596929,7.4419384,7.3865285,7.4870834,10.200537,8.1786995,6.8252797,6.816362,6.824512,6.8246613,6.836446,6.863417,6.8997407,7.128081,6.853697,7.01025390625,6.899493217468262,6.743274688720703,6.829556941986084,6.609271049499512,6.651913166046143,6.569069862365723,6.518270015716553,6.452543258666992,6.483181953430176,6.4010186195373535,6.507258415222168,6.4112701416015625,6.398990631103516,6.457559585571289,6.8151679039001465,6.645343780517578,6.580868721008301,6.60099458694458,6.542079925537109,6.648641586303711,6.644163131713867
5,39.0,8.19068,8.108538,8.7810755,7.97098,8.023297,7.9375224,7.9375224,8.007694,7.962874,7.964619,7.9954133,8.402348,8.140012,7.970252,7.9309225,7.942555,7.944980621337891,7.934305667877197,7.93187952041626,7.924172401428223,7.968493461608887,7.933230876922607,7.9389824867248535,8.039372444152832,8.015279769897461,7.9766411781311035,7.928276062011719,7.947175025939941,7.92255973815918,7.927465915679932,7.938135623931885,7.923358917236328,7.931567668914795,8.067133903503418,8.723814010620117,8.826911926269531,10.959070205688477,10.472234725952148
6,43.0,7.842964,8.032995,7.176091,8.469616,7.456909,10.087405,9.910677,9.633351,10.537737,9.848271,6.9125257,6.721019,6.65781,6.6295624,6.931201,6.866579,6.888552665710449,6.817052364349365,6.365725517272949,6.503189563751221,6.579981327056885,6.455432891845703,6.30256462097168,6.570857524871826,6.561670780181885,6.54857873916626,6.630619049072266,6.764769554138184,7.261270523071289,6.653647422790527,7.285371780395508,10.929972648620605,10.151016235351562,9.788222312927246,9.978899955749512,10.037586212158203,9.82171630859375,9.842497825622559
7,46.0,5.257273,10.959459,10.230167,16.810837,3.0318904,10.349585,11.406515,10.993708,10.439156,4.0253973,4.328165,6.0086207,4.1713967,4.386211,4.0009003,5.180121,4.28701114654541,4.186248779296875,4.226441860198975,4.051105976104736,4.361146450042725,9.953080177307129,11.858024597167969,9.03670883178711,4.499329566955566,7.886054992675781,11.342049598693848,5.256397724151611,5.215530872344971,5.885936737060547,5.422367572784424,5.461699962615967,5.238636016845703,5.10852575302124,8.156787872314453,5.038976669311523,4.821236610412598,5.043938636779785
8,51.0,3.7477827,7.132718,7.682738,6.9926133,8.043939,7.250546,6.780501,7.2509646,5.9432335,5.6188517,5.5940523,5.508546,5.3280797,5.4076414,5.3749576,5.928662,5.906993865966797,5.632136821746826,5.451864242553711,5.262369155883789,5.04373836517334,5.13527774810791,5.460701942443848,5.043881416320801,5.00792121887207,5.0230560302734375,4.912435531616211,4.989080429077148,4.938416004180908,5.011602878570557,5.264998435974121,4.900600910186768,4.876701354980469,5.178104877471924,5.11660099029541,5.645227432250977,5.325448989868164,4.854246139526367
9,57.0,9.695036,12.183008,6.1160884,6.4008904,6.9174232,9.02002,8.921734,7.9144835,8.545496,7.8172894,9.272977,29.183054,13.029208,16.0263,22.991,11.6914015,,,,,,,,,,,,,,,,,,,,,,
