,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,10.0,767.9796412008618,778.710793694063,843.9618584140677,895.2050235664636,906.678697932733,913.7908631608154,840.7447593608108,779.6576765510479,829.1648144475915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.0,876.3134896746416,864.7095459687371,868.5066427373853,866.0780604981079,878.1917818103309,887.3892665131461,868.3003664054567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,892.3140179873997,874.8866267510855,890.6634207359994,905.4251893774301,918.1715003647926,917.8219766099849,899.9473886563895,890.1544099026506,883.0964458273453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,958.2788817959392,977.9271775624392,986.9375136068674,992.1215134700794,995.2491531570536,995.0819746337738,991.9193362236135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,896.8011770933975,904.2534080019161,887.5349251576306,845.4070964349268,816.7116509249164,809.9661469080123,784.1757534269001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,918.2242616020751,929.9518256381805,952.5683341437593,959.842773070946,926.9187187967726,888.8570795478762,828.2226342418297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,893.6545933533268,907.8577576336946,899.6648736284063,889.2947648337972,895.3508536155019,889.5828508993591,870.2680051640604,853.5888428182027,857.5151064204713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,935.9381559595631,962.253624951054,975.6835008891289,976.1914966171926,978.8722765890421,990.2656041917362,989.3453315860614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.0,813.6015546752728,849.0603621531951,884.714685797305,876.1159011658099,880.9313342342164,916.1683266707939,882.7251981165286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31.0,799.6396551873423,781.0370897846002,784.9519256169729,805.145982291728,804.158432232862,791.1552165617227,793.9183263119922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,32.0,782.069371942664,656.6307547517212,645.7113790845691,643.1109516683584,621.084132813776,586.0222887886596,559.3783907804459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33.0,804.3986162499613,619.1025176602298,593.5601518137272,538.6806579133744,565.8250475289237,559.1386954272743,515.5412703946635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35.0,696.0582860436439,789.3001842985865,860.7156299605986,866.6929336401255,867.5778169201266,906.8931848938274,918.936339333318,916.1173849795335,917.7718337971437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.0,741.892872241706,743.1189150797791,744.2066043200209,759.0279855852631,775.3191729840329,773.5466113833166,727.5610229300031,692.3798583746259,728.8477723693131,767.5594766781586,767.5168854198245,718.5011777978475,691.155041271573,695.0036068711186,679.0611380065283,675.3486026860772,646.6052146215683,618.4794730791647,613.3667113980815,630.867018020272,666.8706441923899,672.9033445425362,701.2881263159395,771.2570428511552,790.5397320896295,780.1878888203793,837.1117262626295,917.7001521801493,936.0320039413234,818.5487270841923,701.0280486389096,668.5206433022519,655.8796564334427,715.438520569172,745.3245195573978,728.5139526134045,686.2105445352636,647.8729470355111
14,42.0,841.1212331653636,867.2195109286912,892.9740559314088,906.549127585128,904.3295429399042,900.2381648423367,873.7516807401446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,45.0,931.937833987641,927.3258910087962,921.7935439627361,931.5954120213497,936.8438522003721,924.6555179713159,889.2795945493824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,47.0,666.4266603596227,866.1980893616343,907.4184551818992,790.8658288933716,655.4307014274901,582.4975920460785,482.23049811897255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,48.0,874.8471916291111,810.373092652965,801.5945503497636,796.5573652710179,810.3482176665343,813.1017783929527,742.558427250144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,49.0,872.0610191633502,802.4112779166361,843.8649854448042,880.9870786778075,859.6593614206248,849.8249825016509,776.9985491666324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,54.0,813.1088695599364,867.4692386877726,871.9276103206997,885.7603422964567,885.0444835750418,842.4954531163401,819.6682819405279,826.3945814678278,849.7552610264586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,55.0,802.0941126033603,803.2339289323335,805.0875178560747,825.178248343363,822.2595767745752,814.9435467023956,780.3618984232522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6.0,939.4612000414465,942.4160373527789,944.0904045965723,959.0720538755762,971.3976240504979,969.9576942173169,966.7662501291816,960.0729510067179,960.4460658464228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,66.0,260.4546268032494,282.2891880456343,299.8824408466679,313.98431512965664,320.89048233907704,319.8818747764253,292.14563147593196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,69.0,934.1719568294045,938.8461068552335,940.9478173547548,931.3536756814801,925.5375797280236,927.8918217094612,932.4175927788149,932.7972534656848,934.5682180484554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7.0,936.7986187981413,940.3842753726478,940.437241739151,939.7304788391041,939.3433496342034,939.2244925644671,938.8135019386917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,8.0,936.9601745492736,926.7368478523933,917.4214850991864,908.3336352632358,895.2047785178919,882.6975133623466,873.4976934456895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
