,0,1,2,3,4,5,6,7
0,14.0,58.480049224020036,119.20155988666295,209.8481793316322,104.68884982121995,63.97954398204763,83.97294946416048,20.331355476574004
1,21.0,0.0,,,,,,
2,23.0,0.0,,,,,,
3,25.0,114.91770467348408,166.76163199217194,140.51018463762887,85.24855432418599,67.37338577855178,116.90039297395731,104.59252259721188
4,34.0,20.760397672453905,26.525505763987553,67.01534670323872,20.65933076182182,20.72522525925956,35.120154994944414,55.58975491428225
5,39.0,148.500163564689,143.35342897279065,57.59971731759981,32.85623317393254,175.45760016471286,181.94473500805248,54.646951654345116
6,43.0,307.0556578335666,293.2186269285492,185.99691820261478,166.56911910083898,127.07666867428941,58.113483908435,45.33213435040125
7,46.0,48.26582597511958,45.86329559634487,34.984624354041784,28.007047777256844,7.757834891365633,17.23406549297033,31.005265095103823
8,51.0,157.97311903696516,342.8525473439947,446.7367160786303,336.9254939249428,174.54736728199202,83.21600230432739,
9,57.0,25.055721881809745,61.04036394528998,83.0023707436468,117.38387902215334,76.56142453405369,78.97786299288907,66.63107019857603
10,71.0,99.18252310479625,223.49690592057505,52.330741398453824,72.92231493008592,44.82411056789499,77.66761350100774,29.773889699676488
11,72.0,92.21671134115718,324.38981131940943,339.6929641458895,339.4095337448074,358.9358388618163,517.3525478442594,122.44728005315255
12,77.0,206.73985836438158,56.195792540603634,99.14729162299659,49.39758735499083,41.87669043016183,35.453139509461835,30.378275345042766
13,78.0,0.0,,,,,,
14,79.0,165.2662652010771,50.495465270037926,49.84811391274377,126.14359456754278,43.23427282050773,96.04252267287836,111.45017035865396
15,80.0,99.52864229375808,175.52484316084508,84.84442373079446,117.42683918276816,91.33186684132329,72.9883827592273,75.56244557356854
16,82.0,10.442705268527106,43.72524804091893,38.5928833404422,84.02569433444341,114.01060375063412,51.98442763096932,71.91065656095634
17,83.0,19.62159316774421,26.917275380606952,25.69241740115274,20.95581630194056,19.23242237943566,21.106576981930402,8.937570923639896
18,84.0,0.0,,,,,,
19,85.0,209.97371185206782,84.35709252885835,461.0752395305075,427.7216442785719,185.16411786947043,109.44205060891954,33.40622296937465
20,87.0,0.0,,,,,,
21,88.0,0.0,,,,,,
22,89.0,792.3057131397248,143.3666263443681,65.44411711164327,80.99935934309121,220.85855642408015,83.48245157943006,81.61504133912274
23,91.0,69.15540422214394,128.77215092561175,33.344236631637614,38.98370432857689,78.46582990501543,113.62779145950412,63.70726437328949
24,92.0,49.01709564392547,108.09190002039816,29.516767081781154,44.49253359135378,73.32644376665485,16.658637022250105,10.184009346634525
25,93.0,293.27359138684244,162.75424342800977,147.62864513308182,104.45785683284635,135.67693545988163,127.16162048721185,64.6192339331842
