,0,1,2,3,4,5,6,7
0,10.0,-0.06762518019399393,-0.015461202148293229,-0.9456502016389494,-0.8582470871417079,0.18171181763621289,0.41370812775944665,-0.4068841377439749
1,12.0,-2.6578773798315707,0.5447370977353378,-0.6837540358449912,-0.0665527131986864,-0.03797742310772796,-0.46589897624792265,-1.3772748961909334
2,15.0,0.0,,,,,,
3,16.0,0.0,,,,,,
4,18.0,-1.0161231017291497,0.04212948895518508,-0.55019011087087,-2.2834402310446,-2.6854686591449988,0.14088614390840407,-0.19975014827780752
5,22.0,-1.0575312580447567,-0.6821121174837569,-0.3365634592474245,0.10754827499136653,-0.1950244685749562,-0.4475019633608838,-0.8164530786576482
6,26.0,-11.02741954670912,-0.3646130582296252,0.5757746614653263,0.9355982685436187,0.15539530849394015,1.2025825848891782,1.7727835987838632
7,27.0,-1.7537863522463002,1.170289118045752,-0.5875231830958653,2.270684882017492,-0.9593611350510308,-1.6895183386379808,-1.444330695766964
8,29.0,-1.1491910338927052,0.5379562623450266,-0.18724727786715575,-0.7052344256016138,-0.7070105034795127,-0.6957005439367474,-0.6718703408142674
9,31.0,0.837796271169414,0.8892096793078887,0.9498247042273418,0.19352157641939843,-1.3155785520750805,-1.7357471362361239,1.4156894029023805
10,32.0,-0.0728418431114211,-0.9929119851944311,0.11464264037680123,-0.2314962781925851,0.5493791893788637,2.208967295030979,1.7884024609616196
11,33.0,-0.14768958543374636,0.08939666625412912,-0.05047818777348567,-0.7463637824479604,-0.018414246956870845,-0.05244644011741136,-0.28571224592051425
12,35.0,-0.2839936044311926,0.22027458228589605,-0.6825806942500592,-0.22857630804545978,-0.21023152630795763,-0.17613009716431852,-0.3687033511531575
13,4.0,0.0,,,,,,
14,42.0,-7.7003938605437385,1.6865692011570204,1.0371804329919732,0.2332168387210365,1.2579482220782978,0.7351601348743612,0.08665375683819523
15,45.0,-2.5023383739146543,0.7818999769439053,-0.5269734196467704,0.5570716524600795,-0.4209882002676883,-0.9438068805176278,-0.8861362249462568
16,47.0,0.5046477078876672,-0.5545207968816678,0.6558102361703906,-0.9126239489233412,-0.6567381365484338,-0.04188785447726856,-0.02638672953209192
17,48.0,-0.22294094480539825,-0.10411229510167264,0.6988930718186889,0.48513521162189116,0.18571366498107011,-0.44263467578149696,-0.0944080706120063
18,49.0,0.08638339343578337,0.29752945481594384,-0.31793509243897294,-0.3909429879889591,-0.012934581417645287,-0.2709446646191467,-0.1612359114183446
19,54.0,-0.6330210722745571,-0.378108291327703,-0.8330628151079265,-0.12417165665125796,-1.011809418402356,-0.22466310402807785,-0.020399547659319204
20,55.0,-0.6980319913374293,-0.8306217410895964,0.20363913793374666,0.47506352952924,-0.3423962005254876,0.26098197873546813,-0.2583059999172273
21,6.0,-13.79070966714463,0.4682885765336092,1.0239550133148079,0.32343971171758196,0.4865544048079203,1.7299214845632467,1.0370805158778746
22,66.0,4.011839641587877,3.957590231804089,3.9096027058989145,3.1802891456753852,3.5513946494762174,2.7060932842905334,3.015328237013832
23,69.0,-8.444682649453352,-0.6382840123308534,0.273393713125549,0.759162999620045,0.9535075845651515,1.8215863919652973,0.5866174618412773
24,7.0,-14.041713336580456,-0.1513085938511688,0.47077755529652815,0.7758140201017071,0.5260544113954835,-0.043972658563411995,-0.10466768233575059
25,8.0,0.0,,,,,,
