,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,10.0,0.32938076416337286,0.202757502027575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.0,0.1385809312638581,0.16501650165016502,0.26852846401718583,0.15842839036755385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,0.26666666666666666,0.1335291761249833,,0.23333333333333334,,,,0.23333333333333334,,,0.13333333333333333,0.13333333333333333,,0.23333333333333334,0.1,,,0.13333333333333333,,,0.16666666666666666,0.13333333333333333,0.5307855626326964,0.8090614886731392,0.27085590465872156,0.4807692307692307,,,,,,,,,,,,,,,,,,,,,
3,16.0,0.23333333333333334,0.18337408312958436,0.3333333333333333,0.13563000135630002,0.11003521126760563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,0.2,0.15913430935709738,0.13733748397729353,0.26755852842809363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,0.23333333333333334,0.16666666666666666,0.22951572182694513,0.13333333333333333,0.12042389210019268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,0.23923444976076552,0.4166666666666667,0.13333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,0.1,0.13333333333333333,0.1,0.2,0.13333333333333333,0.13333333333333333,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.11394712853236098,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.639386189258312,0.0,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.28735632183908044,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.0,0.37230081906180196,0.49800796812749004,1.4534883720930232,,,0.3090234857849196,0.5707762557077626,0.363901018922853,0.4111842105263158,0.2260397830018083,0.35561877667140823,0.175561797752809,0.3714710252600297,1.0683760683760684,0.2453385672227674,,5.555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31.0,0.48278081750885093,0.15160703456640387,0.15762925598991173,0.3681885125184094,0.20292207792207792,0.32658393207054215,0.12906556530717606,0.2857142857142857,0.16903313049357674,0.30845157310302285,0.2198768689533861,0.0,0.14398157035899403,0.3508771929824561,0.27406270554702916,0.3796095444685466,0.12254901960784313,0.26595744680851063,0.30355594102341715,0.19941504918904546,0.5197505197505198,0.2275830678197542,0.16074586079408454,0.30102347983142685,0.2455795677799607,0.1966955153422502,0.2492522432701894,0.1808972503617945,0.37537537537537535,0.17543859649122806,0.30562347188264055,0.20885547201336674,0.18684603886397608,0.1849112426035503,0.15432098765432098,0.5875440658049353,0.21331058020477817,0.25329280648429586,0.9225092250922509,,,,,,6.410256410256411,,
10,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33.0,0.5422993492407809,0.16666666666666666,0.1764290755116443,0.16666666666666666,0.33377837116154874,0.1,0.23333333333333334,0.13333333333333333,0.2,0.1,0.16666666666666666,0.18601190476190474,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.46554934823091243,0.13333333333333333,0.16666666666666666,,0.24437927663734113,0.30562347188264055,,,,,,,,,,,,,,,,,,,,,,,,,
12,35.0,0.23457658925639222,0.1820498816675769,0.0733998825601879,0.16875928176049684,0.32377428307123035,0.34435261707988984,0.4122011541632316,0.3872966692486444,0.2717391304347826,0.1849112426035503,0.17301038062283736,0.14925373134328357,0.26595744680851063,0.2544097693351425,0.3342245989304813,0.2852253280091272,0.3770739064856712,0.2587991718426501,0.21958717610891523,0.33636057854019513,0.19179133103183735,0.16087516087516088,0.0,0.11384335154826958,0.20648358455502788,0.25290844714213456,0.11536686663590215,,,,,,,,,,,,,,,,,,,,
13,4.0,0.23333333333333334,0.3409090909090909,0.1858045336306206,0.15006002400960386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,42.0,0.3097893432465923,0.180635838150289,0.1838235294117647,0.19035532994923857,0.1924557351809084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,45.0,0.23333333333333334,0.16666666666666666,0.23333333333333334,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,47.0,0.09567546880979717,0.167000668002672,0.2,0.22675736961451246,0.12836970474967907,0.18237525532535745,0.31766200762388813,0.16666666666666666,0.19880715705765406,0.13333333333333333,0.26666666666666666,0.16666666666666666,0.13333333333333333,0.16812373907195696,0.17135023989033585,0.26666666666666666,0.120598166907863,0.16666666666666666,0.2,0.13333333333333333,0.07151029748283753,0.12112403100775193,0.700280112044818,,,,,,,,,,,,,,,,,,,,,,,,
17,48.0,0.51440329218107,0.25201612903225806,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,49.0,0.12236906510034262,0.14889815366289458,0.17337031900138697,0.20005334755934917,,,0.5,,,,,,0.2349624060150376,0.24801587301587302,,,0.6172839506172839,0.39370078740157477,0.5605381165919282,,,0.23084025854108958,0.24642681123706262,1.0683760683760684,,,,,,,,,,,,,,,,,,,,,,,
19,54.0,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.2,0.19201228878648233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,55.0,0.17006802721088435,0.2057048820625343,0.43859649122807015,0.23028739867354459,0.18395879323031641,0.5827505827505828,0.20746887966804978,0.23973916378979668,0.2407318247472316,0.254841997961264,,0.3048780487804878,0.20729684908789386,0.13185654008438819,0.26852846401718583,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6.0,0.889679715302491,0.13333333333333333,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,66.0,0.2378686964795433,0.16666666666666666,0.19896538002387584,0.26666666666666666,0.32484407484407485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,69.0,0.16666666666666666,0.24123512383403023,0.19475460919241755,0.20850708924103417,0.22271714922048996,0.41050903119868637,0.19904458598726116,0.3082614056720098,,0.32786885245901637,0.3142677561282213,0.35551763367463024,0.3551136363636364,0.2566735112936345,0.14775413711583923,0.3151591553734636,0.11353315168029064,0.17470300489168414,0.28808481216870246,0.13638843426077468,0.2721829069134458,0.14518002322880372,0.1350621285791464,0.17470300489168414,0.14367816091954022,0.11563367252543941,0.1529051987767584,0.24746349913387772,0.17337031900138697,0.27746947835738067,0.17844396859386152,0.6925207756232687,,,,,,,,,,,,,,,
24,7.0,0.2,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.3,0.1,0.2,0.2,0.13333333333333333,0.26666666666666666,0.1,0.13333333333333333,0.13333333333333333,0.2,0.2,0.1,0.16666666666666666,,0.16666666666666666,0.2717391304347826,0.15328019619865113,,,,,,,,,,,,,,,,,,,,,,,,
25,8.0,0.16666666666666666,0.11258725512272011,0.1226692836113837,0.20016012810248196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
