,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,14.0,24.367981,16.391365,8.7556095,14.389455,15.615767,9.676662,10.849808,10.287143,13.906219,13.823068,8.631993,8.577511,9.83359,8.395237,7.6752133,7.5436115,7.520586967468262,7.520586967468262,7.527124881744385,10.144937515258789,9.53376293182373,8.331189155578613,8.201988220214844,8.190937995910645,9.565627098083496,14.746954917907715,8.289231300354004,8.209031105041504,8.205026626586914,9.680776596069336,11.390411376953125,8.419971466064453,8.334369659423828,12.221267700195312,11.109582901000977,8.32199764251709,8.462311744689941,8.337748527526855
1,21.0,15.230365,11.558668,17.4832,8.779557,9.324692,8.725548,8.661414,7.6687427,8.87102,8.7904625,7.8748274,11.250456,7.9319124,7.2367163,7.8798084,7.747363,7.12407112121582,119.4003677368164,7.156219959259033,7.65569543838501,7.164612770080566,7.784496307373047,7.574526309967041,7.662255764007568,7.6927289962768555,7.9348931312561035,8.039965629577637,9.018511772155762,8.397440910339355,8.187994956970215,8.370884895324707,8.440240859985352,8.24120044708252,8.334956169128418,8.309206008911133,8.624255180358887,12.499022483825684,7.602973461151123
2,23.0,7.4735317,6.9860415,6.9720135,7.4604316,7.125104,7.1664724,12.570235,10.288042,9.019403,9.026598,12.522384,7.137766,10.351891,6.2768555,5.8313956,5.7656546,5.799238204956055,5.872922897338867,5.824549198150635,5.735803604125977,5.968425273895264,5.854161262512207,6.973156452178955,12.84114933013916,8.006691932678223,7.978336811065674,7.983414649963379,7.986706733703613,7.9988932609558105,8.004679679870605,7.996259689331055,7.986706733703613,7.99177360534668,7.9968438148498535,7.9945759773254395,8.011467933654785,8.000484466552734,7.985294342041016
3,25.0,9.9764805,9.50935,9.610943,9.656878,9.437941,9.418366,9.605739,9.411507,9.648589,9.5975485,9.463555,9.447219,9.580602,9.384907,9.39932,10.851675,9.8970365524292,9.439430236816406,10.143593788146973,9.520842552185059,9.473860740661621,9.470321655273438,9.474470138549805,9.502361297607422,9.479866027832031,9.533208847045898,9.59481143951416,9.603255271911621,9.564814567565918,9.544736862182617,9.557769775390625,9.545096397399902,12.758926391601562,9.566426277160645,9.492293357849121,9.498651504516602,9.492293357849121,9.48969841003418
4,34.0,12.299647,9.237494,8.643789,8.631658,8.692032,8.65987,8.621132,8.608687,8.606011,8.743904,8.757756,8.745445,8.7481365,8.749093,8.741819,8.745247,8.823917388916016,8.74691104888916,8.74228572845459,8.741061210632324,8.74936580657959,8.741061210632324,8.735493659973145,8.74691104888916,8.73766040802002,8.734262466430664,8.741061210632324,8.744742393493652,8.741061210632324,8.748445510864258,8.966428756713867,8.755915641784668,8.74691104888916,8.746658325195312,8.744464874267578,8.746658325195312,8.752501487731934,8.73766040802002
5,39.0,8.699994,8.599746,8.595867,8.455366,8.461045,8.453712,8.465538,8.455366,8.456553,8.463892,8.45868,8.55156,8.444731,8.44181,8.446702,8.449567,8.445068359375,8.451199531555176,8.446702003479004,8.511319160461426,8.768721580505371,8.485111236572266,8.851593971252441,8.877676963806152,9.255473136901855,8.458589553833008,8.45300006866455,8.462522506713867,8.458589553833008,8.460271835327148,8.464750289916992,8.451313972473145,8.454109191894531,8.475732803344727,8.500739097595215,9.046245574951172,8.662993431091309,8.163326263427734
6,43.0,11.882738,10.288154,9.611767,14.306924,12.593707,13.46092,10.715529,9.838414,10.681868,10.571207,9.823968,9.813912,9.80987,10.151215,11.441304,11.682507,9.85694408416748,9.964268684387207,10.645915031433105,9.848679542541504,10.508016586303711,9.838338851928711,9.821196556091309,9.84411334991455,9.847066879272461,9.852906227111816,9.843182563781738,9.832494735717773,9.828826904296875,9.843962669372559,9.847731590270996,9.972579956054688,9.840120315551758,9.794907569885254,9.795976638793945,9.831951141357422,10.233220100402832,10.391228675842285
7,46.0,9.927852,16.96391,9.027485,11.335842,9.87896,8.574099,8.591308,8.841127,10.174832,9.234753,10.466677,9.478621,9.333673,9.506488,8.950167,8.987741,9.043572425842285,8.99341106414795,8.977252006530762,8.984460830688477,8.990157127380371,9.235081672668457,9.155156135559082,9.66694450378418,9.58425521850586,11.57840347290039,7.35228157043457,7.153608322143555,7.320076942443848,10.900108337402344,8.304231643676758,8.33450698852539,8.197155952453613,8.112985610961914,8.324028968811035,14.82392406463623,9.413379669189453,8.247102737426758
8,51.0,12.394317,12.42905,12.945719,9.932241,13.178426,11.552209,9.94701,9.891105,19.63574,7.9485135,8.124663,8.045833,8.369819,8.506035,7.920337,8.704719,8.937678337097168,8.221107482910156,8.292961120605469,8.070828437805176,8.261707305908203,8.09453010559082,8.062762260437012,8.377771377563477,8.623383522033691,8.555773735046387,8.671202659606934,8.527552604675293,8.428214073181152,8.381355285644531,8.082735061645508,8.074566841125488,8.082039833068848,8.261150360107422,13.145307540893555,16.61079978942871,9.548335075378418,8.94346809387207
9,57.0,10.060499,9.158169,9.135556,9.120217,9.123909,9.175323,9.332723,9.771871,9.116184,9.112297,9.164468,9.154307,9.124511,9.270893,9.136769,9.187646,,,,,,,,,,,,,,,,,,,,,,
