,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,14.0,5.5499625,4.9302983,4.9227166,4.9158444,4.909911,4.9095683,4.907477,4.9049716,4.894119,4.875881,4.873986,4.860958,4.8574643,4.860714,4.852533,4.844253,4.8494263,4.8456626,4.836674,4.8278403,4.8353076,4.8554482,4.851973,4.855306,4.860658,4.8599944,4.8688736,5.000052,4.9951406,4.992586,4.997416,4.997963,4.9899206,4.976729,4.9664803,4.9722342,,,,,,,,,,,
1,21.0,4.6809363,4.7418094,4.7968955,4.83872,4.8518643,4.8690867,4.9195027,4.952152,4.9440217,4.9329815,4.92016,4.918883,4.9272285,4.9422326,4.9395356,4.9426813,4.957807,4.9705734,4.950831,4.9269576,4.9214425,4.91799,4.9409056,4.946603,4.9430656,4.938704,4.9477177,4.968452,4.9956155,5.009456,5.021978,5.0230746,5.026879,5.029921,5.005322,5.0008307,,,,,,,,,,,
2,23.0,4.7437263,4.746278,4.740056,4.756542,4.765406,4.7895255,4.8002234,4.788987,4.779344,4.737718,4.7196174,4.72543,4.738623,4.7753425,4.79024,4.782254,4.786887,4.780697,4.774901,4.7998595,4.805952,4.8250546,4.8271565,4.827392,4.798466,4.7378125,4.716242,4.6834917,4.6723056,4.672667,4.70354,4.7070475,5.3365655,5.3331485,5.3346963,5.3665504,,,,,,,,,,,
3,25.0,5.725592,5.716,5.716888,5.772474,5.816708,5.8348165,5.82966,5.8060117,5.783344,5.786146,5.785429,5.782534,5.37578,5.3714714,5.340093,5.337912,5.3600197,5.3996673,5.4183536,5.4153666,5.394903,5.4203453,5.442814,5.4328485,5.409248,5.383944,5.402168,5.425217,5.4292035,5.4000793,5.4092126,5.722872,5.722664,5.7243805,5.7377014,5.7638144,,,,,,,,,,,
4,34.0,5.4653893,5.379951,5.275589,5.155928,5.006517,4.882729,4.904586,4.904787,4.896145,4.884921,4.8801675,4.885879,4.883352,4.892029,4.905127,4.9113173,4.920769,4.913575,4.9140477,4.9090886,4.9028,4.901304,4.8963633,4.8885903,4.892655,4.88812,4.8756123,4.853932,4.839092,4.83383,4.822549,4.951172,5.140352,5.272034,5.2794857,5.282638,5.27761173248291,5.272411346435547,5.272411823272705,5.272299289703369,5.267613887786865,5.261080265045166,5.250322341918945,5.18474006652832,5.1850905418396,5.126986980438232,
5,39.0,5.225328,5.151342,5.0475903,4.9198833,4.7533355,4.6167674,4.603022,4.5907426,4.5922236,4.5913153,4.605988,4.5949645,4.590046,4.595283,4.602567,4.6093273,4.6129317,4.6123176,4.61412,4.6133204,4.610827,4.610788,4.599006,4.597696,4.597142,4.590603,4.589944,4.5792074,4.5745935,4.575508,4.5764804,4.7009883,4.833376,4.9446244,4.9732103,4.9858565,4.992170333862305,4.996486186981201,4.998161315917969,4.996463775634766,5.003036022186279,5.014782428741455,5.02664852142334,4.965946674346924,4.87400484085083,4.761255741119385,
6,43.0,5.152901,5.067928,4.9553485,4.8069224,4.6181335,4.354921,3.957761,3.915683,3.903611,3.8959675,3.8744385,3.8781424,3.8927023,3.9201689,3.920932,3.8822048,3.8788269,3.8783658,3.9000368,3.8912175,3.8957818,3.90284,3.894432,3.882459,3.862622,3.8166285,3.7901423,3.7840958,3.7827072,3.7907383,3.7850106,3.864877,4.2189837,4.3882213,4.539749,4.61006,,,,,,,,,,,
7,46.0,4.27492,4.2785754,4.2797666,4.290129,4.2872515,4.2731934,4.235865,4.1503825,4.069287,4.144579,4.2063537,4.1963134,4.2047734,4.2001877,4.193354,4.18157,4.1858253,4.196446,4.1940846,4.1948905,4.1881757,4.0911193,3.9858112,4.0179234,4.0078526,4.0170403,4.0132995,4.0298696,4.0673566,4.1079965,4.125751,4.1482673,4.1737742,4.1953855,4.208917,4.2184186,,,,,,,,,,,
8,51.0,4.677954,4.6578875,4.6341376,4.6034207,4.5618744,4.5246906,4.489161,4.4735546,4.4530835,4.431629,4.396894,4.3690357,4.3611646,4.3581524,4.3704977,4.3788915,4.36025,4.330138,4.311297,4.312566,4.322785,4.3389063,4.3525405,4.349076,4.320005,4.285551,4.24646,4.2454247,4.280151,4.2931056,4.2824674,4.251103,4.22439,4.1929774,4.1523952,4.1564007,4.1916279792785645,4.2374162673950195,4.282654762268066,4.30174446105957,4.288003444671631,4.323587894439697,4.3385772705078125,4.374774932861328,4.398190975189209,4.413509845733643,4.429993152618408
9,57.0,5.1748815,5.125899,5.072752,5.0133667,4.9568095,4.9261394,4.859373,4.8679376,4.8771744,4.89263,4.896261,4.8890877,4.8804784,4.8825874,4.8792214,4.8734574,4.859606,4.850033,4.85551,4.8465962,4.837688,4.823645,4.8291078,4.8255806,4.8518624,4.925407,4.9802623,5.0347586,5.0796084,5.096808,5.1024265,5.0974026,5.1147785,5.1427646,5.1546893,5.159055,5.169911861419678,5.158576965332031,5.156055927276611,5.177951812744141,5.188344955444336,5.19685173034668,5.191813945770264,5.177958011627197,5.143390655517578,5.073617935180664,
