,0,1,2,3,4,5,6,7
0,10.0,92.25543836861563,92.25330034380772,92.24429798927237,92.2521288276243,92.24397306945144,92.25444919642419,92.26008518892739
1,12.0,92.33248466430001,92.33589212074668,92.34882963420529,92.34263769037342,92.3506810378902,92.35074260051601,92.25701721808903
2,15.0,92.3233554048707,92.68641764721681,92.25560247005906,92.17631297914266,92.39328726670307,92.2913375816928,92.22489508305927
3,16.0,92.27930266600404,92.28515846539275,92.2841650751538,92.27895682625699,92.28012735960627,92.28907302460478,92.29561214632413
4,18.0,92.22704879392886,92.21581987398265,92.22664232882569,92.22228884937593,92.21254323217015,92.22190247601755,92.214643562446
5,22.0,92.2377317075609,92.24785134634509,92.25463644654258,92.25546065326206,92.25429272460363,92.24775596591742,92.23845107459245
6,26.0,92.24720507652977,92.25097348643334,92.2710894155272,92.26997626007912,92.2724437142483,92.2640131716036,92.2558178566803
7,27.0,92.27330351832171,92.27571997728263,92.30837453131188,92.28331878588801,92.2542635964474,92.29552966877822,92.27370276441084
8,29.0,92.24970784878592,92.24330958195512,92.23859298756719,92.2412461127115,92.24391853429019,92.24888911008186,92.24453608667909
9,31.0,91.86568430599914,92.30194980743347,92.35533549834372,92.47001953554597,92.43888361626841,92.31612423337292,92.2284856240057
10,32.0,92.25442297698983,92.27124408708306,92.19036730837026,92.20843998518771,92.21951472998926,92.21816383304825,92.21348493592782
11,33.0,92.25382780919442,92.24957964436678,92.25089552105705,92.24851339837781,92.25325410771573,92.26137901138972,92.25994694683438
12,35.0,92.26604018241484,92.26734486436136,92.2793867337833,92.27835363267592,92.26007267380064,92.26784354602842,92.2715832596931
13,4.0,92.13841155808673,92.37778136046582,92.75291181285142,92.66661277541449,92.43578463410195,92.49108731895001,92.56941607847033
14,42.0,92.22029794584506,92.23191370079819,92.21580242274405,92.21402558905402,92.22691762702424,92.22544023087363,92.2055876727117
15,45.0,92.24379471327128,92.24840066570695,92.26687475403594,92.28195049247881,92.28363960385998,92.28053544647133,92.28189379821276
16,47.0,92.24289697304705,92.23693136436036,92.2077675805127,92.21697109146875,92.23985888500228,92.23150600925605,92.23355242146707
17,48.0,92.26444578332752,92.25289354454344,92.25421659678231,92.26168045672334,92.26173157225352,92.25607419304757,92.2515810842944
18,49.0,92.2990180407698,92.32763251975294,92.32092361362643,92.3196437586039,92.30882146447192,92.30882007319964,92.32297626482415
19,54.0,92.25161088089845,92.24308786226979,92.25731127880658,92.23146717915998,92.2248280764427,92.24569804743584,92.2335411441602
20,55.0,92.24579382530345,92.2382588160447,92.23258054448627,92.25242012441115,92.24216383973807,92.22939910297482,92.22722162021161
21,6.0,92.20645372031028,92.21524210851365,92.20400164107507,92.20412918122128,92.22376994558276,92.2159737855152,92.21872620268942
22,66.0,92.26358039640368,92.25959058989105,92.26306868769574,92.25888953421577,92.25475718195982,92.2512209649794,92.26387849467478
23,69.0,92.1533837278488,92.16444532930825,92.16464573905414,92.17314841715101,92.18531863768034,92.18411956789302,92.1900702641479
24,7.0,92.2958430565091,92.30496358220701,92.29286896579126,92.28483168800815,92.29192145734895,92.29562762629433,92.30998893231859
25,8.0,92.21714756629166,92.23048476376358,92.22454314748131,92.20995535671446,92.2147262966504,92.2038925489542,92.22550758279566
