,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,14.0,8.515045,8.148401,8.367256,8.063816,8.066885,8.056009,8.050955,8.055679,8.058763,8.066146,8.046791,8.056561,8.052009,8.050983,8.052592,8.055118,8.051645,8.058047,8.054235,8.058699,8.065004,8.070754,8.074441,8.080995,8.078762,8.231538,8.159391,8.109309,8.090999,8.099828,8.0046625,7.9438353,8.045931,16.334238,8.213549,8.167881,8.173585,8.170505
1,21.0,10.20476,9.553417,9.509354,9.466063,9.520043,9.425153,9.535809,9.485972,9.40918,9.485046,9.618871,9.431477,9.468925,9.54116,9.521144,9.519537,9.522699,9.505407,9.487304,9.588892,9.562084,9.524881,9.465349,9.422007,9.728911,9.49128,9.511187,9.473296,9.507634,9.520814,9.482708,9.4703,9.464052,10.52352,9.5460205,9.509954,9.553399,10.255934
2,23.0,9.959764,17.82374,20.964518,14.399165,48.924152,10.303158,10.596688,10.173351,10.0409,10.144365,10.075722,10.12901,10.083846,10.030329,10.123586,10.121849,10.085035,10.000761,10.006233,10.001339,10.001339,10.007646,10.054526,10.100949,10.4657755,9.9775095,10.040385,10.045366,10.095324,9.975201,9.978414,10.49383,10.291931,10.253502,9.992199,9.979497,9.973906,9.969994
3,25.0,10.858886,11.846276,8.5904875,9.004837,8.982064,8.714694,8.557091,8.563848,9.102675,8.668892,8.806551,9.074599,8.406641,8.589228,8.769359,8.4178095,8.493797,8.435303,8.429888,8.456474,8.467193,8.439627,8.44842,8.590928,9.143988,8.979598,8.761278,8.815733,8.770403,8.787561,8.776204,8.764612,8.779294,8.771943,8.785948,9.396084,8.918812,8.955522
4,34.0,6.9313,6.823146,6.83293,6.8236394,6.8297606,6.833218,6.8495226,6.880031,6.839562,6.82546,6.815359,6.812371,6.8259025,6.8363824,6.8224583,6.8088083,6.802042,6.8158164,6.7640395,6.754186,6.763952,6.774409,6.723696,6.7439218,6.7269053,6.7301164,6.7267523,6.7370872,6.709733,6.703191,6.7100196,6.747148,6.6591253,6.665738,6.645547,6.6218834,6.6187,6.5916324
5,39.0,11.362186,9.032367,9.093001,9.037872,9.0491295,9.04943,9.052146,9.030364,9.032076,9.027451,9.070647,9.038147,9.044237,9.038734,9.054427,9.086966,9.039047,9.047415,9.046817,9.051152,9.046059,9.049743,9.045724,9.065447,9.0538645,9.056753,9.055105,9.167521,9.057101,9.050068,9.065107,9.057834,9.071458,9.059099,9.068155,9.071289,9.068527,9.078489
6,43.0,7.9183927,10.250181,10.063388,9.677262,9.307664,9.302822,8.768934,9.806041,8.751717,8.750905,8.761009,9.077749,9.908899,9.060013,9.46215,8.746639,8.745957,8.744884,8.755191,9.000728,8.720887,8.783629,8.739621,8.682152,8.711951,8.726334,8.985572,8.47549,8.46517,8.470318,8.651479,10.041804,9.740139,9.837427,9.790586,9.705294,9.185088,9.244645
7,46.0,3.6893678,3.704589,3.7041962,3.7410314,4.45909,4.9001145,4.0742702,4.0733123,4.1259727,4.1099477,4.122667,4.113668,4.1058593,4.082857,4.1489263,4.1046968,4.1143994,4.1108503,4.096287,4.1058593,4.093141,4.11202,4.1097226,4.109182,4.1495805,4.137301,4.1256204,4.142655,4.1195164,4.145031,4.136537,4.152501,4.167632,4.164681,4.155643,4.262715,4.129723,4.1507277
8,51.0,5.61726,4.978736,4.7246776,4.7284827,4.7222314,4.68271,4.642749,4.785931,4.7842803,4.6767063,4.6952796,4.8095226,4.580897,4.7202044,4.6332617,4.623949,4.67512,4.6263356,4.624457,4.800444,4.6483183,4.7211866,4.5684037,174.25183,4.577972,4.8100986,6.7745056,6.058038,6.006437,5.8887544,5.9978013,5.980819,5.9338427,6.166552,5.9899473,5.9740233,6.0440784,5.999212
9,57.0,11.527697,7.5164266,6.9637456,7.6182947,13.6327915,10.194241,11.798741,10.86241,10.277091,10.414331,10.302869,10.217065,10.65264,10.746947,10.147551,10.164215,10.552146,10.440718,10.035039,10.828461,9.651317,10.368655,9.96908,9.65398,9.886355,10.395362,9.892927,10.123665,117.54374,11.029968,10.454252,10.740675,11.290497,10.238313,10.00243,10.68179,11.730039,10.782055
