,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
10,71.0,5.5378237,5.5113554,5.483618,5.485795,5.485277,5.483618,5.4881067,5.489765,5.484123,5.484123,5.4902782,5.49421,5.4964347,5.5025926,5.496997,5.4981112,5.4925194,5.4914293,5.4959035,5.4981112,5.4925194,5.4953117,5.5031624,5.50764,5.505954,5.4999604,5.5048537,5.5031624,5.5020742,5.5027156,5.5065484,5.507185,5.511023,5.5020742,5.507185,5.5099487,5.5123277,5.5240126
11,72.0,18.16356,9.943505,9.961777,9.946912,9.947185,9.941065,9.949356,9.941065,9.942285,9.94473,9.94256,9.953982,9.9871435,9.951539,9.941332,9.93888,9.9481325,9.95427,9.944475,9.942285,9.947185,9.942285,9.943505,9.951809,9.941332,9.942285,9.943791,9.93888,9.941332,9.950582,9.943505,10.917349,12.667237,9.532639,9.537296,9.535107,9.5365,9.545517
12,77.0,9.948667,9.791196,9.783755,9.787796,9.792944,9.80824,9.787618,9.7924,9.802142,9.797361,9.791878,9.792579,9.79276,9.787618,9.783197,9.787618,9.788726,9.79276,9.787978,9.79276,9.802142,9.791878,9.788347,106.1124,9.933547,9.791878,9.79666,9.782313,9.787267,9.79154,9.791213,9.792049,9.79154,9.819749,9.879096,9.838796,10.065987,9.753874
13,78.0,13.338231,10.187003,8.998111,8.999073,8.989068,8.990036,8.998111,8.994797,136.24055,8.987636,8.988111,8.989068,8.99383,8.984308,12.620804,10.506427,13.128837,12.266606,11.492446,11.478517,11.584164,10.297707,10.35677,10.103941,10.077595,10.459808,10.071012,10.759424,10.314687,10.448446,10.639185,10.324967,10.412361,10.12003,10.35737,10.606663,10.234349,9.509868
14,79.0,7.1148386,7.196086,7.0810175,7.0810175,7.0763025,7.0810175,7.0699563,7.0793877,7.0796022,7.071012,7.1367908,7.073233,7.0793877,7.07489,7.07489,7.077946,7.075723,7.075723,7.071012,7.073233,7.0693474,7.0787725,7.0793877,7.073233,7.06852,7.0726895,7.070178,7.0663004,7.06852,7.064635,7.0693474,7.07489,7.0754857,7.067695,7.073233,7.0693474,7.065466,7.071588
15,80.0,10.060857,9.864853,9.856852,9.859551,9.931478,9.853711,9.854254,9.850044,9.858464,9.854798,9.853711,9.853711,10.937185,9.72112,9.700174,9.696556,9.706058,9.700174,9.695988,9.697699,9.697699,9.703802,9.697125,9.697699,9.700174,9.697125,9.698274,9.70074,9.697699,9.752005,9.721,9.708301,9.702431,9.699404,9.694655,9.699404,9.703552,9.697615
16,82.0,9.811,11.410576,9.836812,9.777178,9.786123,9.783586,9.770624,9.774974,9.784024,9.783679,9.778091,9.764964,9.784466,9.782473,9.788427,10.750629,9.765433,9.842512,10.0458975,9.829121,9.860249,9.811467,9.8930645,9.779592,9.775689,9.773324,9.763345,9.771468,9.77926,9.76973,9.772027,9.758124,9.761086,9.754995,9.912813,9.751139,9.782454,9.748598
17,83.0,9.844764,10.377221,11.039413,9.780583,9.774378,9.764992,9.773967,9.772316,9.767638,9.775362,9.772316,9.767638,9.769669,9.778005,9.775362,9.77902,9.783324,10.400738,9.914486,8.399906,8.4010515,8.4010515,12.630551,8.787246,8.7917385,8.7917385,8.808541,8.7909155,8.888015,8.801361,8.820885,8.824,8.847766,8.817973,8.814494,8.814494,8.81469,8.807176
18,84.0,10.441304,9.867416,9.8710165,9.865124,9.8693075,9.865693,9.92396,9.856746,9.853227,9.905658,9.858466,9.853122,9.862021,9.859067,9.898823,9.840911,17.809101,14.708174,9.20309,9.19742,9.192931,9.191274,9.195632,13.311044,18.750929,11.026534,11.135282,10.228391,9.208974,9.27395,11.023356,9.315521,8.733093,8.737445,8.740982,8.734766,8.752525,8.783629
19,85.0,12.140767,9.987227,9.899674,9.895509,9.890938,9.966171,9.895719,9.894895,9.899878,9.895719,9.895719,10.17493,9.90348,9.888214,9.903105,9.889135,9.898889,9.893728,9.884165,9.917636,9.889326,9.892819,10.169268,9.885535,9.916046,9.900083,9.889913,9.889715,9.965083,9.908451,9.890316,10.017894,9.893917,9.890316,9.890728,9.884933,9.928566,9.891799
20,87.0,9.3875265,9.381012,9.385606,9.3936825,9.382353,9.385606,9.388862,9.393456,149.61038,9.385606,9.383696,9.3818,9.622588,9.465804,9.3947935,9.391539,9.383696,9.3882885,9.479829,9.3947935,9.40184,9.815769,9.474663,9.466962,9.400547,9.401811,9.401811,9.403075,9.40769,9.643202,11.102755,9.419852,9.418882,9.418882,9.415481,9.421332,9.416707,9.410855
21,88.0,10.588115,11.034932,10.183705,9.590085,11.04383,9.86945,9.597674,9.206706,11.960536,9.908045,10.867799,10.200618,10.037567,9.96466,10.014328,10.061112,10.00599,10.019567,10.698673,9.818839,9.827199,9.872352,10.920768,108.827095,9.909244,9.830296,9.840527,9.812681,10.798563,13.69994,9.854683,9.939875,9.820284,9.8342705,9.79154,9.74809,10.115799,10.059538
22,89.0,9.748299,9.71544,9.696349,9.699081,9.696004,9.697757,9.69566,9.696004,9.700091,9.698421,9.700776,9.699753,9.701121,9.701469,9.697049,9.702173,9.702173,9.698837,9.696698,9.703245,9.6947975,9.698114,9.697757,9.703972,9.699202,9.699939,9.699202,9.70031,10.436146,9.791325,9.793197,9.7916975,9.795357,9.790954,9.803451,9.80417,9.799037,9.799037
23,91.0,9.735856,12.143472,13.267192,8.525995,8.814171,8.950148,8.605824,8.6049,8.670751,8.687167,8.607037,8.600481,8.594813,8.603879,8.598936,8.59516,8.603879,8.595884,8.595699,8.600481,8.599942,8.60012,8.604208,8.599768,8.599596,8.60012,8.595337,8.59516,8.595699,8.60012,8.599942,8.595699,8.596072,8.595884,8.59516,8.595699,8.59516,8.590202
24,92.0,11.9187565,9.732501,10.104059,8.579805,8.579038,8.8065405,8.646481,8.656035,9.626671,8.597369,8.617544,9.557312,8.56193,10.136942,8.548432,8.561292,9.246439,8.618389,8.541987,8.546552,8.53702,106.1124,13.432471,9.752347,9.790449,9.7667675,9.7669735,9.8335905,13.144581,9.916825,9.951515,9.913205,9.9078865,9.904272,9.986887,9.909023,9.9078865,9.903703
25,93.0,9.777361,11.318356,9.590688,9.587528,9.609119,9.587152,9.591385,9.683598,9.6091585,9.604061,9.604537,9.6644335,9.604377,10.005773,9.565427,9.569863,9.59986,9.575996,9.569863,9.56509,9.56645,9.5715685,9.5702,9.566795,9.573318,9.640274,9.58352,10.068106,12.331414,9.78159,9.522634,9.541602,9.527516,9.527289,9.532204,9.527594,9.532204,9.527516
