,0,1,2,3,4,5,6,7
0,10.0,1282.5555607229446,657.107803158593,509.2410162139351,1971.6764032336007,1513.2525092633273,513.084322562522,404.3502633568596
1,12.0,549.8648898507394,430.21315859633825,215.33780063017645,247.322885959641,54.906000122356076,39.31347350557259,8.634174800209465
2,15.0,0.0,,,,,,
3,16.0,0.0,,,,,,
4,18.0,48.80035105673088,45.82504618635721,28.883625209346278,58.575258663256164,55.80846984567718,15.704528821880977,13.103647612247798
5,22.0,3.3008749908381287,6.2047151593019905,2.9533986119336624,3.5549110278838105,4.731061438663895,2.7272024291831842,1.515894872843434
6,26.0,30.27874336518904,77.11824381764787,80.82718978647328,268.977687337165,444.7641219365599,212.29772028487025,101.2872504106587
7,27.0,433.07142657471695,235.87615063717377,161.73198926474387,12.556653753496006,0.7049300061426975,2.4923141254807604,3.3335284345826013
8,29.0,6283.500369606627,4538.795214562679,1238.2009642955893,350.0355415320868,247.12554898184197,339.96022463639,107.76084450683217
9,31.0,821.1676060041349,601.8935232799112,524.088527437529,1171.9800628504959,747.1651055008462,686.5305189014563,322.2563817672381
10,32.0,1634.739028615378,323.2482601631076,324.91076839361784,503.6825165746187,572.9391359742586,488.7584298830626,813.9904969654436
11,33.0,513.8764009108306,286.58908623923463,603.2526503581914,772.7620641956145,167.09600853129083,240.8264957317949,108.16331877893337
12,35.0,199.11848007644753,142.32578500462367,164.4210768416614,55.82955466043595,50.41899768173685,109.46837083934422,59.80753784790614
13,4.0,0.0,,,,,,
14,42.0,79.95815506938978,321.4031383129563,507.8680644113995,265.9845450078045,182.9368560290869,69.06762887488885,68.35668380314411
15,45.0,382.42583616802943,637.0849300193281,19.9748634125315,56.75157261516931,100.46115261732845,34.06701020801283,70.05755295726964
16,47.0,326.20385035930394,232.43615324721029,49.87260877502991,66.32245123563057,78.26252935667773,75.35329280520891,89.26966591393791
17,48.0,586.2437221935943,1062.287718380413,2115.2204792074917,148.06361104689196,1327.4533327067193,634.9595189650736,209.45686439583324
18,49.0,176.01899544905228,261.22463338493105,252.9678009191812,57.660746404359664,57.50394450907766,16.257247833948064,7.77206328685565
19,54.0,2146.8889741167754,1699.7578065288299,352.75400312248865,284.7982177496279,283.66125496531913,178.07220409417863,60.12267683619199
20,55.0,1897.0824070217081,1447.9906331946,389.97906126317787,328.7562069517281,207.51681554317452,286.14287932462076,158.61216940882548
21,6.0,7.320754802201496,4.797198443477212,10.160222955484487,8.27482301864229,17.415720613572688,4.242676519925063,5.8977251676243725
22,66.0,1204.5842632448812,7015.703436289629,6890.218181704328,1452.0941843887233,874.5969530438498,985.9693389958446,513.1831115831756
23,69.0,124.15901144660695,257.96668122898666,470.4096745584253,544.7475659943506,384.7134940696141,187.26486746047973,29.698268868865284
24,7.0,2.8793948011283863,2.444315044603071,3.366133521182545,3.28432624900866,4.770191535333317,6.6620378858435485,3.0826561895488975
25,8.0,0.0,,,,,,
