,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,10.0,1.0819510619636707,0.0462310376808448,-1.1370442456621366,-0.2684884725780714,-0.04310945129980848,1.157456432059667,-1.248117937823617,0.20905621107398265,-1.2248707791662092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.0,-0.47843229532041054,-1.4089445281998139,-0.8289935391161145,-1.050648806922357,-1.274387863296903,2.616170064332559,-1.493883352577335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,-1.3968766542757112,-1.2304042173573706,-1.1665291686295172,-1.0572880833227416,-1.272427106927459,-1.543221564327207,-0.7221659597425227,-0.9105554741080719,0.8499203931525603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,-1.595447107347488,-0.6321755668261648,-1.2183848397376622,0.7346508895880195,0.29994925446889864,-1.0383574406190441,-0.34704531995070775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,-0.49353364378181563,0.58602467429598,0.4099436589297176,-0.3904562641350533,-0.4457628032364025,1.7728275058046048,-0.2180824819689322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,0.049819088666810174,0.23525115684892883,-0.3409297860491969,0.012913768722736751,-0.42901772545447336,-0.0038581210135606447,-0.5862933830600849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,-0.7490897185330114,0.7465034843457028,-0.16438948956221777,1.4011276349950261,2.8171623819576936,-0.9093107624891634,-0.9930481721864841,-0.44281543254228906,-0.7225093923296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,-0.38826560629831564,-0.8118233933915753,0.33983217041048874,2.360281146442122,1.39843573539995,-0.25639569142986796,-1.193624657984647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.0,-0.45696373334985374,0.16715949269404584,1.526624404549394,1.3658431551541392,1.9181592146679165,-0.3056091056649288,0.8012097587903235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31.0,1.4813635959810512,-0.43215605505176535,1.1891352153422572,0.8423886741674287,-0.164287201314949,0.6679674701656295,3.3630500214074512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
