,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,14.0,14.2793045,9.106791,9.050948,9.051806,9.051806,9.042567,9.046768,9.089565,9.049691,9.042567,9.041715,9.050948,9.043819,9.041715,9.041715,9.049691,9.044237,9.042974,9.043819,9.042974,9.045501,9.041715,9.039202,9.038358,9.036272,10.963294,9.680564,9.549911,9.548694,9.817871,9.555185,9.54235,9.537801,9.542477,9.547275,9.54848,9.555526,9.546072
1,21.0,8.37949,8.176892,8.182303,8.715667,8.177479,8.174909,8.169765,8.1675205,8.169488,8.183917,8.173293,8.726428,8.215788,8.1761875,8.172972,8.168788,8.212903,8.217564,8.177798,8.231276,8.187304,8.168788,8.169488,8.160464,8.30161,8.180151,8.183021,8.175653,8.17852,8.180693,8.175876,8.196594,8.269283,12.252156,9.933601,9.937342,9.938994,14.491062
2,23.0,7.0273876,8.410346,7.1413064,6.695475,7.213788,6.505173,7.019948,6.3852506,6.381068,6.3841248,6.3709965,6.381068,6.388877,6.359633,6.681759,6.490768,6.3542986,6.362612,6.360222,6.350135,6.357865,6.351914,6.3513174,6.497335,7.0725193,6.3418217,6.3317313,6.3299947,6.360222,6.340715,6.337074,6.856675,7.371839,6.362612,6.319286,6.32283,6.3293853,6.3269825
3,25.0,13.577209,10.240826,10.185588,10.001234,11.998869,10.343619,9.718242,9.837132,10.468988,9.828012,11.095584,10.086185,9.568701,10.404338,10.156913,9.557778,9.533911,9.520573,9.604811,9.542045,9.537369,9.635791,9.589153,10.763518,9.816866,9.472769,9.452661,9.4545355,9.456479,9.455546,9.452661,9.460401,9.454618,9.453696,9.455546,10.535041,9.369028,9.375283
4,34.0,7.760777,7.679462,7.676754,7.671644,7.6781063,7.674057,7.6840506,7.674057,7.674057,7.6799955,7.6799955,7.674057,7.6721635,7.685935,7.676754,7.668927,7.682181,7.6813445,7.672713,7.668927,7.674057,7.678649,7.675404,7.6735168,7.675404,7.6721635,7.6748734,7.674057,7.674057,7.672713,7.6799955,7.676754,7.6735168,7.6713715,7.675404,7.6832414,7.6799955,7.676754
5,39.0,9.8400135,9.833893,9.829128,9.834796,9.832555,9.829578,9.832555,9.838207,9.832555,9.835251,9.829578,9.848184,9.834343,9.833893,9.84342,9.835251,9.833445,9.834343,9.829128,9.829578,9.825268,9.830487,9.838655,9.831867,9.834343,9.835709,9.829578,9.830487,9.834796,9.830032,9.829128,9.839106,9.830032,9.835251,9.83663,9.839106,9.835251,9.834796
6,43.0,12.956245,10.241604,10.244858,13.878594,11.364653,11.198115,9.873343,13.27883,9.89277,9.88302,9.916425,9.893928,13.437173,11.692491,9.900562,9.88239,9.887041,9.8868,9.882131,9.891762,105.280235,9.8913355,9.887107,9.882131,9.887176,9.95335,9.886144,9.890919,9.881358,9.881358,9.900488,9.891011,9.881404,9.890919,9.911263,10.037954,9.887041,9.8912525
7,46.0,9.608704,9.3439455,9.251471,9.251471,12.155564,9.640855,9.010972,9.008752,9.019872,9.0235,9.01521,9.009173,9.023891,9.01521,9.013408,9.030148,9.012992,9.017643,9.017232,9.010775,9.021878,9.037032,9.021473,9.034706,9.023689,9.032367,9.021878,9.020101,9.008956,9.009173,9.006534,9.032799,9.010972,9.032577,9.013193,9.02144,9.013876,9.056915
8,51.0,11.006194,8.017794,11.007733,8.107904,8.314682,8.871658,8.366569,8.254407,7.7136955,7.7184587,7.7658234,7.728051,7.9421196,8.537106,8.723755,7.830307,8.594701,8.173116,7.7568107,8.999469,8.286851,7.714411,7.8073015,9.238968,138.63503,11.147649,12.459835,7.7792706,9.235904,7.7689085,9.408151,8.562126,9.460065,7.7922463,7.7689085,8.237601,7.7763047,7.875985
9,57.0,9.579377,9.567735,9.571429,9.559803,9.605896,9.580955,9.672085,9.648532,9.610907,10.200086,9.705289,9.610963,9.856626,9.651782,9.756046,9.581112,9.749097,9.650346,9.56028,9.560384,9.589044,9.571043,9.646666,9.628785,9.6945,9.623297,9.590783,9.632913,9.610353,129.39093,9.563086,9.597803,9.619142,9.630184,9.84088,11.040828,17.459438,12.926294
