,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,10.0,0.9877970720957161,-0.661215251328616,-0.05864036045302945,-0.4096626059095643,-0.8154671339873234,-1.0915884559529867,-0.48094812457745095,-0.46366874641736516,0.2314868117435436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.0,1.1249315449096433,-0.11529003504699452,-0.4801357105810584,0.057758615236787464,0.06352959153911976,-1.4423808849776705,0.08447410420016331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,0.3049045807555201,-0.16710822888341445,-0.024305152044830216,-0.09442143276528929,-0.3376772996173607,-0.43483996154617127,0.37496110338037414,0.1041833281638989,-1.5246555873938592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,-0.004905728547301986,-0.42914344377276337,-0.1469872828163049,-0.9605699718981717,-0.7030247485693648,-0.4124183307950137,0.11906822671629402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,-0.6789804147783974,-1.0983306846156713,-0.6259724386391029,-0.7655418469631571,-0.46338975945276584,-1.4075619757877589,-0.8191151563667998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,-0.828339344870614,-0.7238390781691657,-0.6592262097412849,-0.6483672471147378,0.021961587796985472,-0.7561759777912352,-0.5241858632495425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,-0.14744903901635337,-1.0791361126056356,-0.036432401425288224,0.9574163007067097,0.7401767118342362,0.08588322147577354,-0.0877093838480305,-0.07517021158364155,-0.4354137311431876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,0.20876783698611828,0.3362665883166414,-0.4404592397972363,-0.6677821592603965,0.38747823936629666,-0.3683039619819498,-0.0015142608237021776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.0,-0.025028651479282134,-0.857102909923916,-0.9917027232165617,-0.9505373760982947,-1.1424088231496434,-0.15475538711414166,-1.3308088349119425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31.0,0.9957570797872896,-0.455975131879796,-1.0985406760614393,0.4506034716032318,-0.2126516659008691,-1.1409678092461948,-1.7459208123352385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,32.0,0.04471576694540848,0.5344646633227398,-0.01650215409459523,0.4725757807217032,-0.5274295587439941,0.020191328597042386,0.26517781881213637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33.0,-0.0010145922221642294,-0.48947552145074963,-0.9191372236612573,-0.41060079774789093,-1.150240298456794,-0.9553435971779858,-0.3427834056546019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35.0,0.37539257842381574,-0.0626755644453524,-0.5337336072275395,-0.6774200282218001,-0.18199305648461347,-1.3877950495213647,-0.07035662782430979,-0.7161301707363295,-1.1558555698059816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.0,0.22529834578572433,-0.09985582783924925,-0.019347672786849353,0.2641615193681591,-0.43001796341661713,-0.46903652856020916,0.092260984968523,1.4126140853856846,-0.026263282558874425,-0.12612211240178553,-1.3049261407253578,0.21205546037201034,0.07017893597521166,-0.1961983141544378,0.38494224351121853,-0.1912258052496993,0.23006751955809362,0.7856783605856553,0.022494411975647024,-0.36658821614731535,0.6806054129191981,-0.10982110489308845,-0.07848588317293431,-0.09095269207725815,-1.3200975738395788,-0.8279939157003628,0.23751539342605568,-0.15753479248143318,-1.6006208051971056,0.34231009227155595,0.35512410009638884,0.05963528343669367,-0.5646551778806775,-0.3849356518960891,-0.01462367718305975,0.4468385590220519,-0.45147771318539487,-0.3869677948918914
14,42.0,0.11537479862640002,-0.09346825017156425,-0.28827415352979074,0.08072459574289731,-0.49083311260873547,-0.9966667142771329,0.11716803199615912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
