,0,1,2,3,4,5,6,7
0,10.0,813.7265503449152,789.8097406672828,888.1178586500621,911.6625432441283,801.29794931583,837.5579535451053,898.4893433098663
1,12.0,942.2160644415733,873.6304185326851,877.3076268005515,923.5568798799652,945.8187003139385,950.0619217201365,949.7607384030152
2,15.0,0.0,,,,,,
3,16.0,0.0,,,,,,
4,18.0,865.164433708665,868.5288633920351,915.1841951212431,920.7586423857167,923.0337744311707,951.4831567774764,970.4463522721088
5,22.0,872.1206226601914,796.5707189161533,740.6017465126198,761.9243561673459,854.3986247410841,937.5629662929946,957.0075080214554
6,26.0,909.2159227798977,911.2475665469503,897.5451225211166,890.9451044246057,912.4616906969225,908.0775735676566,905.1409687409792
7,27.0,858.4218229683177,860.9946195726577,882.9109181023862,889.0559950994841,889.0521275532133,889.0703335340719,887.7944875698666
8,29.0,863.3540433678047,481.9115772126314,541.730309574112,698.4108931259898,712.1959671227586,733.4092925252546,776.9680777185766
9,31.0,728.8941990777087,778.3590594467428,799.1215314884874,784.8038902873786,713.2287001209888,729.9616580314054,725.6726559598275
10,32.0,753.9937627030283,851.9910886254357,853.8230570979563,891.8699205980292,847.9339086227662,817.7891298179445,806.3077256312245
11,33.0,651.037789160961,636.0254839129047,666.1771886167062,841.8397878638838,934.6608196215136,918.8010956302157,880.4524405607773
12,35.0,755.6159797446478,780.3551288182176,835.6457923518374,876.2339019162314,905.6050415393075,938.2513769712563,973.8056081505288
13,4.0,0.0,,,,,,
14,42.0,879.4928260759839,878.3246900494385,868.3210506565845,855.1417112167132,834.0837433225511,837.2667475135568,850.2725560744802
15,45.0,896.7592617590291,793.9921974809465,784.7134461781332,790.6392915215658,829.1907088853133,842.1570410441764,840.4616197532129
16,47.0,525.7160384550639,816.5534744091178,831.9194616372234,816.5411241216302,810.1738291126609,825.5947485636478,852.8174089191842
17,48.0,766.0188649687731,728.0492484396871,611.0087828408737,604.3195444695898,679.7421720489558,830.6986628720064,868.6763603675029
18,49.0,608.7891744933419,625.045687685799,796.5141900824503,889.7477263012865,945.9693345445269,990.9802290837557,995.579057725807
19,54.0,770.3010992410065,713.2995252999855,760.4360277705307,813.446869803726,885.5559109355048,941.9050223686401,975.748918477378
20,55.0,851.2179234735278,824.6315064160635,886.5117177815379,892.2441219646953,914.6097538871247,947.6142655793781,988.7932867512251
21,6.0,933.9634534239341,930.3465544380226,930.7348013737443,934.8063371038982,924.5290572467339,921.709577566641,924.3502111695942
22,66.0,136.6166202090708,150.13409321425246,153.6180566471051,173.92382676939962,185.80052401605505,204.53618729218158,212.04734851214278
23,69.0,963.7194235640291,952.0621567394426,902.4052039792375,904.1787350787117,911.9844669808099,910.9878546166608,911.2100291362476
24,7.0,944.2492377626328,945.2565932934758,943.2193495677691,942.6163669179923,940.2290421940256,935.7070159513057,931.3785245533288
25,8.0,0.0,,,,,,
