,0,1,2,3,4
0,3.0,33.98642262841035,58.456355125387816,39.14193287372136,52.9277321220757
1,4.0,42.27041375226742,34.317003313487476,39.21855731787234,38.90470097013672
2,5.0,10.813605593605951,10.746831254954733,16.499554361183428,19.37352144896052
3,7.0,23.475945135393378,16.685697468191133,12.43937680264149,
4,8.0,27.341256441456167,17.450663054040128,32.93313755620279,16.58662952711513
5,10.0,76.8428966738681,48.45169415682662,42.20071089448613,49.03959984483129
6,13.0,22.278736617303007,36.57339652443198,30.85899832751831,32.004807331207175
7,14.0,22.51766982939075,27.370639355597397,21.144710105179943,22.62846921573837
8,15.0,19.391058710001804,21.202520486960978,19.860844015298042,23.04085398549612
9,17.0,134.5681825123638,123.25960503164912,171.84412778829292,117.74124171249427
10,19.0,20.836234032296925,24.883107002231593,29.3112864806633,27.259598571617197
11,20.0,45.57881713503073,44.75615273397804,56.69388351993034,69.91691497770765
12,21.0,37.81651608608187,32.97762589277478,35.10758973701922,18.681541692269406
13,26.0,7.930251502246879,14.496102452085866,8.87724932372385,11.865917579353061
14,27.0,22.635416253418384,30.36065267363715,30.07530231807836,38.79159546587223
15,29.0,29.201615965559167,24.299414364579622,17.93464566562482,27.041362652751932
16,31.0,21.87404133237675,21.938888185475918,23.95481858276813,19.98447673432626
17,33.0,60.29545897396714,46.252387325773064,65.71749746973184,49.41475672122834
18,34.0,35.48839909869471,31.816374559978467,33.986119784820524,35.41318610348411
19,35.0,34.18933626565034,48.35102303541703,45.324425770533175,42.18469375373933
20,38.0,17.55193500828929,22.518775235239552,17.679437208237143,21.61712284278368
21,42.0,15.078476883169568,24.535427028832807,21.518515553539164,27.006994978667613
22,45.0,18.333278236831813,20.203222831171207,21.93844694925907,23.044160503983072
23,47.0,26.32922042334839,19.455239117366922,22.763228175327537,29.063009764739885
24,48.0,36.093296155896596,27.697950656830827,33.8760182929549,53.95543706790993
25,49.0,25.756739672447225,15.014396383652327,15.113153456754398,16.202586507215738
26,51.0,50.96639415667282,64.44991113086286,55.26584327444775,43.491059106697115
27,53.0,12.894329616685633,16.493938280471404,46.605487107972905,29.14137114473377
28,55.0,35.034781252862096,25.767119444059798,23.67346269181793,26.05932146649482
29,56.0,57.72939060550128,72.49262257546523,64.61381782982224,45.42284991188517
30,59.0,32.44127956351768,31.853614830624448,27.609242479109607,21.700848584059855
31,60.0,16.867127793433,15.7554223470313,18.94037235426043,16.0312195418814
32,62.0,41.184463089859506,39.77876317835938,55.4310801911959,38.1683301779293
33,63.0,53.809678325385676,56.070541823468744,65.56708437311735,45.965437326010814
34,67.0,31.67417454857085,52.63716774838316,54.861617743640004,28.227252395119468
35,69.0,15.275684425041824,14.366120445919513,28.443348895401577,20.67427222213381
36,71.0,43.0764823695405,40.46969990214273,41.07681931145306,49.5476201917576
37,73.0,7.595393340703297,5.813776741499453,5.563227026600204,4.390646624106497
38,74.0,20.915172589401323,29.555758443031994,26.583532694627248,26.7462826643935
39,76.0,9.666735908905867,7.998456641251193,9.806013192773204,5.180464197572027
40,79.0,65.46714006714689,74.9229090979008,84.69079414106884,73.35556189913933
41,80.0,10.083402203621553,7.14398945728881,15.21616395710891,11.511369506143774
42,82.0,56.53301529355937,78.67192120725589,46.97650958543204,49.66181930111195
43,83.0,29.747843796253804,29.070030386407694,27.6702005775166,23.11529954750169
44,84.0,11.307814407155197,13.353813100546388,15.68654096885504,17.120893668263932
45,87.0,31.372707139275583,27.10424321024293,38.77795417153579,25.002105174522697
46,88.0,15.038145940684753,23.147816928847277,21.07850970606251,28.22331581433258
47,91.0,43.70390428783222,50.08090229013,59.75202996338921,44.12806039569057
48,93.0,34.76326185788669,36.393353657999015,63.97668846280391,44.90866151187183
49,94.0,19.794971813339597,10.12154396196119,15.560191683182804,91.2228884908573
50,98.0,40.57075900801569,36.197655590801325,39.514126552197745,41.47288270665544
51,100.0,46.927840587674844,75.76062781730843,59.723893009635724,40.64149073583263
52,103.0,43.38640664643871,33.960481235022066,57.1649659610966,28.671001304270376
53,104.0,43.51264184119369,58.26899143042413,54.79214455081688,54.748515961622196
54,106.0,52.46610627531176,42.325352731796194,40.86194332993002,44.24576250896802
55,107.0,18.463060834667022,37.03776044693755,29.979159427842536,30.90017010989604
56,111.0,19.053507408829308,22.096164968815604,16.028523957211828,17.96354332777609
57,113.0,23.55413546062129,18.646828828305168,25.31575248622213,36.58102552651345
58,116.0,38.612359235279655,38.19197383838183,46.0387065413441,74.00536546526243
59,117.0,23.393773887862086,32.129944496269104,44.54483611197177,
60,118.0,29.874984617273913,17.461564935594975,19.96891523737771,28.087109397118713
61,119.0,12.250364426066213,15.560593673497747,13.841419929341692,13.975105417440378
62,122.0,34.425281407709655,30.32796917509833,27.26606601921853,29.3911909466622
