,0,1,2,3,4
0,1.0,0.13333333333333333,0.23333333333333334,0.23333333333333334,0.23637468764773417
1,2.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2058107227386547
2,3.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13626298756600239
3,4.0,0.1,0.13333333333333333,0.1,0.10362694300518135
4,5.0,0.1,0.23333333333333334,0.23333333333333334,0.242147502421475
5,6.0,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.16853175138196036
6,7.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.23996434815398857
7,8.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.20506510817184456
8,9.0,0.13333333333333333,0.1,0.13333333333333333,0.17061934823408975
9,10.0,0.1,0.2,0.13333333333333333,0.23823299186604496
10,11.0,0.0,0.3,0.3,0.3097040605643496
11,12.0,0.13333333333333333,0.1,0.1,0.10342331161443788
12,13.0,0.3,0.2,0.26666666666666666,0.271471716040585
13,14.0,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.2785612312406421
14,15.0,0.1,0.13333333333333333,0.13333333333333333,0.17424638438752393
15,16.0,0.13333333333333333,0.13333333333333333,0.2,0.2793881399734581
16,17.0,0.1,0.13333333333333333,0.3333333333333333,0.31162355874104086
17,18.0,0.16666666666666666,0.13333333333333333,0.1,0.1035625517812759
18,19.0,0.2,0.13333333333333333,0.16666666666666666,0.10366633263070596
19,20.0,0.2,0.13333333333333333,0.13333333333333333,0.24049197787473803
20,21.0,0.1,0.1,0.16666666666666666,0.10410160316468874
21,22.0,0.1,0.13333333333333333,0.2,0.13922244265775643
22,23.0,0.1,0.13333333333333333,0.13333333333333333,0.13951379442642392
23,24.0,0.1,0.2,0.1,0.10144388462448854
24,25.0,0.13333333333333333,0.2,0.13333333333333333,0.1382886776145203
25,26.0,0.26666666666666666,0.3,0.3,0.27792252909501475
26,27.0,0.16666666666666666,0.13333333333333333,0.1,0.1012965964343598
27,28.0,0.3,0.13333333333333333,0.13333333333333333,0.13467106592148675
28,31.0,0.2,0.26666666666666666,0.3,0.24466114431512356
29,32.0,0.1,0.1,0.1,0.2713244022384263
30,33.0,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.1345080368552021
31,34.0,0.13333333333333333,0.1,0.1,0.10373443983402489
32,35.0,0.1,0.13333333333333333,0.13333333333333333,0.13787873565199407
33,36.0,0.16666666666666666,0.2,0.2,0.1400413121870952
34,37.0,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.13528138528138528
35,38.0,0.16666666666666666,0.26666666666666666,0.3333333333333333,0.3118178983473651
36,39.0,0.13333333333333333,0.2,0.13333333333333333,0.10296893770379267
37,40.0,0.13333333333333333,0.23333333333333334,0.2,0.1680220444922374
38,41.0,0.13333333333333333,0.2,0.1,0.1343183344526528
39,42.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.20932910023375084
40,43.0,0.13333333333333333,0.3,0.26666666666666666,0.24603704614952024
41,44.0,0.23333333333333334,0.23333333333333334,0.13333333333333333,0.20453383330492586
42,45.0,0.16666666666666666,0.16666666666666666,0.2,0.13481631277384562
43,46.0,0.1,0.1,0.2,0.10404022888850356
44,47.0,0.16666666666666666,0.0,0.13333333333333333,0.2796713861213075
45,48.0,0.1,0.13333333333333333,0.13333333333333333,0.31056972290279167
46,49.0,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.13708019191226867
47,50.0,0.13333333333333333,0.1,0.16666666666666666,0.1036018924612356
48,51.0,0.13333333333333333,0.3333333333333333,0.1,0.1040582726326743
49,52.0,0.13333333333333333,0.16666666666666666,0.3,0.3039411029684914
50,53.0,0.2,0.16666666666666666,0.2,0.10270103728047653
51,54.0,0.26666666666666666,0.1,0.26666666666666666,0.2436986492132015
52,55.0,0.26666666666666666,0.13333333333333333,0.23333333333333334,0.17168560931222743
53,56.0,0.26666666666666666,0.1,0.13333333333333333,0.1368644357763635
54,57.0,0.1,0.16666666666666666,0.16666666666666666,0.135556459265284
55,58.0,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.3456380478363058
56,59.0,0.1,0.23333333333333334,0.26666666666666666,0.13676148796498905
57,60.0,0.16666666666666666,0.1,0.13333333333333333,0.3094591342021112
58,61.0,0.1,0.13333333333333333,0.1,0.13711308401604222
59,62.0,0.1,0.3333333333333333,0.3333333333333333,0.13829824015489403
60,63.0,0.1,0.3,0.26666666666666666,0.2758240242725141
61,64.0,0.1,0.13333333333333333,0.26666666666666666,0.30347990288643106
62,65.0,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.2073756610099195
63,66.0,0.1,0.1,0.23333333333333334,0.17272350421445348
64,67.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.1383891502906172
65,68.0,0.13333333333333333,0.13333333333333333,0.1,0.13944570332926615
66,69.0,0.3,0.3,0.26666666666666666,0.30637254901960786
67,70.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.10208248264597795
68,71.0,0.2,0.16666666666666666,0.23333333333333334,0.23574579867308793
69,72.0,0.26666666666666666,0.13333333333333333,0.3,0.33824922202678936
70,73.0,0.3,0.3,0.3,0.28137310073157
71,74.0,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.20615722924683894
72,75.0,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.313588850174216
73,76.0,0.36666666666666664,0.3333333333333333,0.36666666666666664,0.13714599190838647
74,77.0,0.13333333333333333,0.36666666666666664,0.13333333333333333,0.3406922867266285
75,78.0,0.23333333333333334,0.16666666666666666,0.2,0.20154517971111857
76,79.0,0.13333333333333333,0.1,0.13333333333333333,0.1371930305940458
77,80.0,0.23333333333333334,0.16666666666666666,0.13333333333333333,0.16878776626270128
78,81.0,0.13333333333333333,0.13333333333333333,0.36666666666666664,0.10133765707336848
79,82.0,0.2,0.16666666666666666,0.16666666666666666,0.10242053873203372
80,83.0,0.16666666666666666,0.23333333333333334,0.26666666666666666,0.23623907394283014
81,84.0,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.13665402616924602
82,85.0,0.26666666666666666,0.2,0.23333333333333334,0.2429627572802055
83,86.0,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.2376910016977929
84,87.0,0.16666666666666666,0.1,0.1,0.17444091686145902
85,88.0,0.16666666666666666,0.2,0.2,0.20798668885191351
86,89.0,0.2,0.13333333333333333,0.13333333333333333,0.10477787091366303
87,90.0,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.10300782859497322
88,91.0,0.2,0.13333333333333333,0.1,0.20781379883624274
89,92.0,0.13333333333333333,0.1,0.1,0.13693002875530605
90,94.0,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.10637920641112017
