,subject,CLIP-1,CLIP-2,CLIP-3,CLIP-4,CLIP-5,CLIP-6,CLIP-7,CLIP-8,CLIP-9,CLIP-10,CLIP-11,CLIP-12,CLIP-13,CLIP-14,CLIP-15,CLIP-16,BIOFEEDBACK-REST
24,41,0.05031069907622025,,0.05185964569434785,0.03795053618157262,,0.016280477860336817,,0.027797027302316805,0.023292677883256962,0.011457360933023093,0.018878602402943853,0.004964779148582956,,0.010132919084383026,0.008128652140290113,0.023978952155498272,0.03356460564447189
25,42,0.11290583622084477,0.1241375867706489,0.1456669952681482,0.04208505736717795,,0.019655947268442622,0.11468069752498106,,0.16473132711084137,,0.12454149619775709,0.04721235810122161,0.0656261527893091,,0.04725968686297699,,0.0999459999480359
26,44,0.22538523405654798,0.26351349284950865,0.32888022583722976,,0.10019673038528132,0.11700305245822187,0.20124094387084604,0.17918282005923564,,,0.17329835404712213,0.17051458927400615,0.06405050958468482,0.06605602660707122,0.03637254559058006,0.03386587077078233,0.03790433764925665
27,45,0.044830276973559485,0.037867569365925585,0.04899336816142351,0.014088473366139536,,,0.05011549806719015,,0.05038209638759884,0.004739737848447993,0.06270732986068946,0.06897649492755012,,,,,0.008833750074630916
28,47,0.015697319953472393,,0.010947631663680197,0.01098395685196984,,0.011084722708857523,0.01002965451436709,,0.006907783210360282,0.010839116476320017,0.008150119592782914,0.008243601375867207,0.017056673188474786,0.011936205102643163,0.009810449603289872,,0.007379027660357905
29,48,0.08931669399800007,0.10030384239595663,0.09491642778067708,0.04970094566483779,0.04217280010697419,0.0526337751245298,,,,0.07665338819682244,,,0.07316545530166954,0.20805932717555564,0.05235326538663826,0.07100540386153152,0.1468131858805622
30,50,0.027534599047627978,0.0439014371219942,,0.02019002776721788,0.15192703198242147,0.034506462318466595,0.04814688542482612,0.09713592841706181,0.04171595446010758,0.04084522770744204,0.0701081825108385,,,0.04882099541551363,,,0.041012306016618275
31,51,0.08707318648274717,0.18067087791729275,,,,0.03463399221202487,0.05527203725145055,0.061525737452857235,0.003090717640715072,0.0023508380684366184,,0.0051870543664753795,0.14669043462141879,,,0.0744353618718103,0.008394428279845824
32,53,0.07402258093033343,0.024574880914119634,,,0.012287454127402408,0.010253856481499044,0.01884255724787355,,0.011165317643355356,0.009447260071166058,0.013267798609916278,,0.019858523458578446,0.014095538577374795,,0.008055057955828213,0.010503290837198889
33,54,0.0687388881024309,0.1051195744402802,0.0809992121784778,0.09223461027247606,,0.0685617091911494,0.08607402364811077,0.06411230018731948,0.039431768165658826,0.028514490155823295,0.03704567491782784,0.058096402828808055,0.03941411315526476,,,0.05515319615281755,0.02653103867834941
34,56,0.049565408537209484,0.06577060742785515,0.05687891123919135,,0.031331496103774864,0.04629201756868274,0.051623877721346065,,0.022999658867792795,0.07351015173717701,,0.023373956924299343,0.0207843395641268,,,0.021564774526824496,0.029823804655412362
35,57,0.06614685622301392,,0.057660510918560004,0.10298731283839818,0.011498044950811857,,,0.051673727256900934,,,,0.029461882142779817,0.008323859459121494,,,,0.06151514881352394
36,59,0.08246309508330757,0.06649986244315059,0.031545779884915685,,0.03760826332058774,0.04828241554224462,0.05620832479529778,0.042568053321757615,0.055924308619075214,,,,0.05090942596523413,0.03630527795514446,,0.021882672975173736,0.02358433360617248
37,61,0.02985359455386464,0.04290694314431534,0.015619322289055479,0.046583640611568666,,,0.022460498279587814,0.025721571033276346,0.020965111142037723,,,,0.02964605697848598,0.03038778345689161,0.02619303575479003,,0.03164481941618516
38,62,0.011742197609985051,0.023897875570730146,,0.012771724734115808,0.01579766506096679,,,0.00853228388467589,,0.011177623733306897,0.01240889987991221,0.010321701479239439,0.03055334293459192,0.01487874651879897,0.010618500820916948,0.007383858145094064,0.034736494458765595
39,63,,,0.050988642014412715,0.057788329569934904,0.09871266483510725,,,,0.026687303133021194,,0.06984343894010205,0.04799574847883659,,0.09116907882554053,0.14571992907054293,0.06580119770887971,0.04073224836101502
40,64,,0.044250280324774904,0.07258762960058746,0.05343764216054557,0.049518161796592144,0.022910435873209792,0.07072413175244074,,,,,0.03903440911384676,,,0.02916842102232455,,0.01458509636950575
41,65,0.016858776435639922,0.021421577312599728,,,0.021497170824957737,,0.02655025924605068,,0.01975011775660135,,,0.041058680487504454,0.028442838681248923,0.03163363210822654,0.016551847535550477,0.03353050444718208,0.016020398218224305
42,66,0.057845021609394365,0.043065059287167695,0.03861135057177603,,0.027271967375687156,0.026463976428138407,0.03436893013146622,0.050054284681040215,,,0.020473615146675263,0.01754117251592416,0.042395876988926315,0.020503171996426352,0.031034744169337575,0.040221185635292284,0.08339670047165779
43,68,0.1389914410406228,,,0.06979340682991683,,0.09573721554753026,0.08693415851497724,,0.11940046018371467,0.13575980097318674,,0.11324961964910149,,,0.1214534485701097,0.14703108306265872,0.04281901275518662
44,69,,,0.02716130918555497,,0.020681868769934834,,,0.035971772530888235,0.08651989310203839,0.012705026595675739,0.018587453008154765,0.028000368849630117,,,,0.012437298890240037,0.017412269747808955
45,70,0.09688115415425338,0.13200035059653026,0.0868348378671666,0.05712243275017454,0.0798457351972418,,0.0925962395853119,,0.05008523668837308,0.25555312934092084,,,0.072611610382084,0.086823011118531,0.03428498185519833,,0.030007361462377813
46,71,0.07881957480682131,0.03626935811918644,0.03837890365442881,,0.0372483642097736,0.05536034468300929,0.0782019619582266,0.02952896022869724,,,0.08729587927398902,,0.017018462443790468,0.0609507905855444,0.03662827104065984,0.15323240757349071,0.10003826508086419
47,72,,,0.08838829802210063,,0.05616038241715528,0.049874109881115666,0.13672905301245702,0.049078394229417774,0.05820596159578756,0.06690230052191509,,0.02336238666581711,0.03566120258413741,0.033365100764799774,0.028157177676016415,0.04712901124612637,0.0558053485798312
48,73,0.1729392236236636,0.12417016961602356,0.24630357415748752,0.23099529979020816,,0.21489536643437834,0.2571126584034616,,0.09552784701448291,0.16914644201384404,,0.08989588492343514,0.029228713891336876,0.06382896006010573,0.1975737583317812,0.17261975915650962,0.10287614802122615
49,74,0.032887205884739514,0.03913835356744825,0.06918809101517348,,,0.005413840368856623,0.010459621531889788,0.007204960099410121,0.0036119167456259383,0.0052983350603577305,,0.00807434921160836,,0.00744171898901259,0.01231518971975111,0.008975056035240108,0.013861884629052619
50,75,0.11925993878364072,0.10739008858620584,0.07847241261703097,0.0726711271774913,0.09073762603166197,0.03853697806289866,0.09452553274424205,0.036937416353654856,0.027500724175222035,0.0601711269866111,0.1352514331592891,0.0261388263688447,0.08628103156330055,0.03673295921295251,,,0.08445785475062452
51,76,0.030236556358156235,0.026167377774665733,0.054822770915822085,0.042065438347410625,,0.11562805685072308,0.03713113915544069,,,0.07251788285202129,0.037488206866946504,,0.03264359586062657,0.051290824220722425,0.034456837767965855,0.04110548191889221,0.04306701201677057
52,77,0.06487456962920331,0.11203368464837499,0.055071384159435605,,0.08833658452414561,0.0313696278944054,,0.07650808142700688,0.11013141965298145,0.045902698163117026,,0.03721021973906512,0.0442215096142354,0.059596920921684345,0.0347932380930991,0.02686227199046438,0.035760891066088915
53,78,0.07139849925252001,,,0.047418388448236676,,0.05569450845608769,0.058384721422204196,0.20028868139462536,0.0431745301172168,0.047228724653230095,0.022430200594176768,0.05472504813489598,0.023883942869180115,0.046206382760204695,,0.02790378598295181,0.027138848341851717
54,79,0.03733935438983678,0.08093392542212696,,0.02455436858533757,0.045293229025868964,0.03659265946714852,0.09037753916400515,,0.02571043384504562,0.018625128615143337,0.032163752680445176,,0.06909695700675152,0.03061709121335998,0.024545773479968783,,0.01578941673549442
55,80,0.1298870744687405,0.14062232096683305,,0.33623438795871863,0.1425031989577492,0.12378276685090973,0.0921054913148138,,,,0.2540788907692909,0.12594768327337247,0.11026085068995636,0.1141559516775344,,,0.17900387174728766
