,subject,CLIP-1,CLIP-2,CLIP-3,CLIP-4,CLIP-5,CLIP-6,CLIP-7,CLIP-8,CLIP-9,CLIP-10,CLIP-11,CLIP-12,CLIP-13,CLIP-14,CLIP-15,CLIP-16,BIOFEEDBACK-REST
14,24,51.01778645493751,71.14587619951868,46.669123955713694,32.78692859937645,45.05826132442581,36.01984399179804,43.02852883412131,32.073803779547085,44.376971004740234,34.84103601388981,48.392102202276305,44.44035570836215,58.49022929711866,36.16261017957636,58.347007921000824,60.41284928439477,46.07418424899796
15,27,38.05248000430092,81.4490676268547,40.57385325581019,13.866648860387428,43.49240745432287,37.88848360759037,46.85199313995366,19.706520209704966,31.019033248425238,35.959882569858046,36.71261014889348,58.44588116364359,75.89314782592164,26.4328181916159,52.07231021352914,58.79556418087116,72.73120456013616
16,29,35.17985468891741,37.2744920166867,22.025857614515978,50.826127428575205,38.61810488218393,29.669001002887853,32.166731147765375,31.33467537902374,33.052904841610285,44.26714865255035,25.47871555865889,37.08153179144572,19.658864115352436,32.61351474537434,37.08298705598138,28.98193213708725,35.858348296970696
17,30,92.58087888869099,25.69641453434904,53.840567519065466,53.317135539606404,67.31511797624472,39.87831122812824,31.736095413048464,57.73545626113045,64.65002806623136,39.385470389190196,44.61338487402947,43.6411172483273,32.51802046703895,25.036749625320248,54.49580559006561,30.504599853872822,33.69873384583036
18,32,43.945495755790745,40.604696376009585,39.275444664996705,35.085213726329535,41.78990040597406,35.7164935501748,31.706355919138318,34.701337584549336,38.756229028786784,28.049326299972925,30.07528050915429,47.984904088766946,28.547457850607223,36.22898539129507,37.43026485493677,40.22367879666776,38.49705565358037
19,33,33.74203686211649,40.419487128847095,57.29551038435806,34.37156267887241,36.45019892008228,39.282949688078695,59.08624555326093,61.21203787039698,51.61130475009453,40.1676544933174,42.356859055565444,43.016133660546956,46.59730194575904,50.907635677196936,50.16391043816024,56.597456238091674,58.50830151290944
20,35,142.28297313608698,55.510509515466225,30.50500869620521,183.44832296107762,210.17477845831073,202.08469071709078,47.099219568183365,101.6064733790419,74.2458690566571,45.23808544799393,56.336234046487725,77.75868583727797,181.0652241172097,45.99617188156591,40.06346485465197,79.79263064547656,74.62174961337658
21,36,15.427333303623247,16.850834320114558,11.876400502209789,16.794176023144942,16.57446194569508,16.685518235487365,33.38457599745599,14.866068747318504,16.377567159170138,14.458189935062656,23.622546250521445,14.90835266573907,19.26682497381514,18.838229554115856,23.75969597558802,30.86265023549226,17.002981559607385
22,38,31.13587869533926,44.99945129980976,20.72191892358023,25.15823369302247,24.728526037756478,25.62456791295462,18.987816885641294,25.869760287312715,52.39684497067439,27.846340605564443,30.93363643969732,28.583451197011627,58.37872582461546,30.789636254432626,27.436309974456833,35.383964833512316,53.32439722989443
23,39,48.21230215382308,99.78101021737552,23.129994779475243,29.918255978855566,42.94926138194274,53.544139287796995,37.20434102316938,37.826379167685346,32.34447532427944,44.94680015028879,31.977725933973,36.95129123421037,56.43994266499287,53.17395166622911,45.52042226888295,39.823830805184976,52.81021379766884
24,41,64.34306704546037,55.22897206178348,54.788077155869416,83.74078085671232,70.91817647896794,75.44576210904115,56.008029855405766,66.7455782971593,52.483223071033855,65.8436376226634,64.15996310045622,60.33759193073585,78.04789747190215,65.62599205599358,71.26203467165404,59.48429238311656,71.17062333615065
25,42,13.082109219565975,17.148735029929526,14.305018303886847,18.29464067837957,19.891674412615444,19.360883633683958,21.194205244299678,27.49545416973504,20.934786985361207,133.25238589649132,30.231647652475438,33.20413818937947,32.17731829558065,17.575456855327243,27.326046233733962,12.159346435940042,37.959473408997916
26,44,62.43841936674688,53.302738223507156,60.9820458606906,38.27537872843548,41.98412398355677,34.81093832221089,63.88733027893175,54.101304722029695,46.881653312999596,42.74081023453033,47.07654353548605,116.89293167678922,65.34281122953213,38.08570069665851,66.40808577704414,59.48519580877382,83.28959466811908
27,45,45.207903793210626,30.513199821090534,31.628015444329503,31.982452987032985,44.53356953327367,31.96661049988271,45.284231534927095,47.69372451407723,37.17456154664478,26.28709658369531,50.618107596345006,43.66696927329373,25.0893719335905,27.630700702330643,42.38477267336119,27.811684521408754,26.68799970859278
28,47,46.26913360563939,44.18573781633592,52.36103740802652,58.497218764438735,56.8855903333559,62.448225450712556,62.88182406927809,65.52457170746654,48.963295049837875,61.41577344187789,47.47399717346919,56.3252736566063,58.10002989289989,62.26451482260327,60.412364128646615,97.77303476179213,31.104831934954095
29,48,40.34610391500482,58.1128176630866,55.67292789346581,47.24029266095702,65.8291539414758,47.34989438211152,77.13192162349732,69.90656047170913,108.76120631916511,55.33202631473634,79.89579990822551,103.80081586866261,68.5172946492215,198.06136385008583,78.92991810960604,55.705918966581216,79.6383850066431
30,50,71.5752095989216,90.52049491689714,52.61094138217918,69.60623129319853,57.61756176352408,65.11254702837878,67.59668278427203,62.006673723131584,190.5483494270883,60.10916508058595,95.92467466651395,68.46557256051234,79.91489556111789,86.7685468262347,85.2939422625711,74.97680973222239,117.50327096538109
31,51,48.274630526163264,34.84614507417732,39.37723826557719,48.194052191807515,47.941067319447406,48.75364978488215,53.77007393039467,61.551646717632536,33.571142494351164,62.321620445877365,54.4681277227164,50.13758216040558,66.2693237017618,36.82729965664059,50.28909479753593,31.50091573760503,86.94454175437255
32,53,85.82680234052764,111.69402649898318,80.38308279731501,88.8,162.53480237620212,160.1749044014074,59.67810616338274,94.85734903878911,71.85079667093832,188.3718413598061,65.1159169836999,72.92004754066835,67.84114378691473,179.81151223099107,199.33608941486204,191.44189719076647,77.46586004076653
33,54,45.122861881310925,45.8042482963455,28.0554696093293,36.44608013717469,41.88392114054898,36.47261896464322,45.03717285504842,43.44336990714336,42.97865065437443,37.84507810814824,39.73102254044877,27.045702707395957,30.087635500778635,53.35612042131588,42.03098446020973,44.107444908642144,97.14262988234236
34,56,38.52625187736366,50.650094755739914,36.72873534441391,52.19568610946215,41.43862646509425,39.0773582852725,90.01575161466108,67.90932743955713,31.01463360811226,36.275105378428385,40.71022370424396,24.799596895025132,40.85487373124844,32.09735078739421,64.50626087681484,25.175691192045658,57.526672033950945
35,57,42.14493088575666,37.129469649260464,32.67395160890338,41.68480867368513,49.104012887264645,35.88029480864888,87.60733938250993,29.269159720391098,72.89626715290916,62.20084112516648,53.93671801447517,51.20872321522314,80.14693233160659,136.57849949182156,42.24013080161733,71.36471871256187,75.69709483172163
36,59,60.28116570377201,134.8289366163827,67.4072439305914,70.13865012282359,52.20895658724654,78.83564985326727,80.13074715187959,74.41211603867673,68.34093501290057,67.24008872498423,97.23633054600593,67.4499058258673,59.643522131041124,49.18706419324717,81.59707617455841,32.613106941105166,93.70088688387587
37,61,90.23821966378017,98.78708867503327,85.15655517274574,66.79902226080858,81.56970330572382,106.03602637259135,87.47608882261757,74.64328859391863,85.41614816500999,122.38645299848761,108.03351331878456,97.15712106088522,113.23581544482371,68.21585128739439,135.82702084576815,111.06281149370302,81.06629837106335
38,62,65.13660153480632,82.8440568484067,71.4142842854285,88.1567951556488,84.84247836757783,80.4225225224345,85.89977946643945,77.14655038746963,86.64166160586456,90.31759979903866,64.78425734698207,105.14372135467318,89.78786599482623,97.62114980314915,96.43237426363851,81.76667851475422,120.3773612296604
39,63,33.56082372184701,55.342348253431396,50.91393250790445,46.60281641890166,53.33884659594427,40.25393220524688,42.75674662536353,60.110519230490844,57.765901778506176,60.048604987439134,43.266888604989504,46.57902040975545,98.84549351697024,46.0089577864719,50.47888210951814,63.092268310157465,49.04985255986395
40,64,26.622359023948274,26.55177093514456,18.639983358142697,17.01772677459211,18.509226738564916,17.751700576168346,17.372701980576604,18.276407063503605,16.679244506978435,19.494847274291065,21.887917309002738,22.966923402616153,27.539232035345105,22.42835337021349,33.242191062422634,20.546218233182113,26.773228230541317
41,65,48.80851839734581,130.52818407381156,31.108690179372108,28.664789119680513,37.716032532645315,62.726799733341096,48.05032244664794,54.76630736590308,122.18376113262377,108.22107662961392,35.31923307281843,52.6161319354138,54.131265510951934,92.04997206453295,52.51745741497139,29.242127843512456,56.34514946937048
42,66,28.843511137942052,22.69949178028736,23.07257008451181,26.91033639674818,30.967571104130222,46.45308266292872,32.816506165694676,28.60984520458623,43.37645343856404,30.992631541651043,51.48182243047206,39.97822022816186,34.24663068343409,35.20875613060568,37.42006528733332,39.25032878278695,37.50713126912084
43,68,117.31906655327693,89.30650427897456,107.64880540963959,87.67052368270035,96.61611954644535,177.10865040545846,123.52553960124033,102.82591419337885,103.7765776580206,85.89851076770567,91.28647546892135,100.01785554875404,65.97616744916513,93.91326928841046,86.78395947006437,77.80549622754289,54.340871652173554
44,69,74.57839979687803,90.75975613306446,80.6946584785929,75.62304981462535,81.18316603328508,56.73242042985904,84.39976075743466,91.1899380495314,120.47101568506355,78.70250582608911,90.05229961898067,75.58099624056248,82.81505499203229,81.04470943263534,69.78803887752092,58.578062544339375,74.35218715077858
45,70,23.227272178185412,159.3332642618798,23.58191085859845,209.92958191470035,205.41134305426834,212.5545229805368,216.60826506822815,211.3408910320533,153.29862181873506,171.18888982381108,157.78746355940225,160.49306742460257,171.8007023887433,172.33646266276344,178.22515447607466,160.21929947076444,169.77425898728657
46,71,72.4611826946539,69.39432727039726,62.0757584440243,52.252474069400435,42.999875563241126,37.12317574662482,48.390770469859916,56.463596724810586,44.32168849174888,53.9551688880672,45.20600226532487,45.77003419537445,56.83152721163756,34.394525704499834,42.381861948506014,47.82405771019194,49.67520548678772
47,72,43.66171851021563,36.7451777191561,31.45232651179604,30.953697316330732,42.17160036743946,32.44515047351211,43.91953574247695,39.93432107849087,62.62943621805752,42.92055651772599,51.93968172026041,74.72322262857779,57.63111274050972,41.551919559543755,53.14394700136215,50.29293281814165,54.503252840956605
48,73,61.49498464179558,63.42979459981884,56.19251187895836,62.91773662197849,85.80186478160017,70.19978057487573,197.50695314290175,83.79181833380116,75.61307513024104,58.68317097572008,65.7950838251275,82.51012077774095,54.16304209530383,86.58511516047396,76.71253237427482,62.264370645272336,60.339464128889965
49,74,59.24528301886792,80.73950919372095,66.24504356630351,51.79295027408762,76.62463737316436,55.251183999379904,56.77464222696609,39.90010899810854,55.912630256698016,51.79382603662781,61.70727741472233,53.12631028304768,47.01184543335043,63.57092869998476,62.336655234770056,54.19182505381226,45.98918161604297
50,75,41.705216326864004,34.662547434861345,53.39294383729842,48.299767170600425,75.64100256164431,38.64591173082211,40.90580823541188,43.02149190151474,91.50361155416972,57.2028689891613,52.55656777830113,75.01981505979091,66.77701363622822,83.17961028145564,59.82009299700895,71.87008526338998,91.42449718740772
51,76,47.421835418857476,81.03758290910459,49.74491142838382,43.35514547378724,53.04773793480736,63.10993507622587,54.451307638855354,53.599336645978084,61.641905534354926,50.33869659615751,52.78123327337649,48.03741014498492,62.625837039137515,70.31168311432423,56.29679973354393,58.69296826928766,65.60076425350027
52,77,65.35138737423082,27.447502338380165,64.5277824719229,59.8228146118057,33.69727248368191,54.21151989096864,49.39635614091387,170.39112680733865,47.314459191988526,37.03144326616787,54.91352804300756,67.30259942377171,35.427962579640095,44.61727719559199,46.55790898321025,43.09282696153955,37.90701659961905
53,78,18.17275497654387,17.319619548329037,14.349065879351778,24.0559041284567,24.153245061805062,14.734664553567987,20.427277676112986,24.48033013696393,17.087314925433624,26.403149599143163,15.100672270806458,17.109938632268673,14.813657362192647,21.4590259778576,22.10568188844611,32.38634148501812,48.61916739480662
54,79,36.700664510471796,55.375971471469796,61.707400321500096,74.04349330958475,62.145715035733566,72.57562994990592,96.5523080953463,52.4501707162452,68.97118125509428,65.0582065487055,69.46435088837772,58.77167941933419,45.66880773569636,53.96257848308594,74.52460831347196,106.82834496745595,84.53765984617063
55,80,30.083932737245522,25.11107184750687,42.303299646691066,24.429329884586174,31.582914268175916,29.43436488082425,36.93770349377367,31.442456951923365,32.05989293016864,30.475644733897596,27.87716080727297,63.723349683805495,38.96194813069847,30.616701717845906,42.7422440299678,55.41595153420356,51.400903415924006
