,subject,CLIP-1,CLIP-2,CLIP-3,CLIP-4,CLIP-5,CLIP-6,CLIP-7,CLIP-8,CLIP-9,CLIP-10,CLIP-11,CLIP-12,CLIP-13,CLIP-14,CLIP-15,CLIP-16,BIOFEEDBACK-REST
0,2,29.300009659345438,29.589788028229528,34.76630052470227,37.01588089721074,31.96965472959337,58.07248740241327,25.495097567963924,45.89285179800713,35.43605911658752,42.046694618030166,41.74095940808851,32.87629942420204,51.41544891466741,50.52452149924106,43.824516372620906,50.972989063180194,39.19410786239181
1,3,20.101781827814698,21.891671544650674,17.59328876372492,25.446826592063644,26.62277088930755,20.16064515096741,22.81162796405312,23.893704001453834,30.456299954140057,28.173569173961614,26.684620392976203,25.557611182614508,27.78888666755511,28.522961312491702,22.197460952263725,264.71682983898097,88.48707434572032
2,5,52.70989786874315,46.783647542911346,51.520733349907594,67.07057132947011,46.22409184253019,56.8720162251014,53.951036002233415,58.96964774219624,60.34384235648926,59.13396145046767,65.66582063752801,54.2131211055036,50.11525178564367,66.86693084535858,49.647882942797814,68.19090848492928,46.415286756387594
3,6,54.935026557353574,39.357586407745295,38.999586432877514,42.57089030962808,53.746717829271724,45.46633369868303,39.08679799852858,41.86238187673323,50.89931964909493,43.96376348767244,47.84959073318531,55.210635621357284,44.26754324124374,38.53287698440972,66.39045343791761,40.37955515575018,30.353671213821926
4,8,18.68997240482582,21.04417123236605,26.918212495156997,24.466919237744285,18.454801818088633,33.60996324945372,24.46729753464098,26.262252042674124,11.677484162422845,20.449494325821803,9.724464889715236,22.107292786910776,38.02699871905417,27.79602575223745,32.29060121504814,25.468581598680533,21.314789122029804
5,9,14.04878717372541,15.474937292620165,22.135943621178654,16.065743310164898,22.43044805615795,19.136279238623988,22.61172975649243,20.199009876724155,17.505759420922754,24.435659378771884,25.042820471002404,22.011520671083158,18.52128436916685,19.965724053645072,16.315550346175623,17.80850519113991,24.91918347226593
6,11,24.447380608250267,28.20559440174157,25.969570744453264,22.828794233464155,396.8626966596886,29.524534089593136,30.983866769659336,28.844410203711913,20.248456731316587,271.6206504995115,23.363076281460312,268.5482858224603,27.97320146139873,360.1388621073821,24.581605300487116,27.31925078428459,204.86756426072546
7,12,30.956959368344517,41.941517725171906,316.8201382488178,27.343962911259,34.469342802269075,26.981475126464083,29.138575870717926,32.63150034575203,34.66773502627266,34.2364009139539,36.93006616882838,37.971281013657965,29.720924166878348,33.74109569147894,47.55563543407302,29.91215208080594,23.829251150806357
8,14,41.91185719560642,46.404022814119614,56.0461994303649,56.442132186109745,57.946634932496295,41.731744051003446,50.610557904735366,51.694368090805526,43.91307560346034,25.702257889260636,56.08611391345494,48.21400381563873,33.190952747131185,48.04369595807004,38.95698985834929,39.370039370059054,55.21065130139275
9,15,47.654671774501644,55.615676281745074,40.219983326992185,285.5696062258727,43.32051092342595,265.70660511172844,46.007245806140865,64.98423516263102,42.76501085988584,76.9123997894963,53.89448380507401,49.23292188175434,70.48640530863617,46.8639137833615,72.29746245147942,69.93403485263259,67.12636694015512
