,subject,CLIP-1,CLIP-2,CLIP-3,CLIP-4,CLIP-5,CLIP-6,CLIP-7,CLIP-8,CLIP-9,CLIP-10,CLIP-11,CLIP-12,CLIP-13,CLIP-14,CLIP-15,CLIP-16,BIOFEEDBACK-REST
10,17,817.5409836065573,794.6666666666666,795.0,786.8333333333334,769.21875,794.0350877192982,782.7118644067797,741.1764705882352,783.5384615384615,761.5625,795.3225806451613,776.5625,740.8823529411765,768.90625,767.2307692307693,748.4375,745.9452575741103
11,18,793.2075471698113,758.5507246376811,805.8620689655172,781.5873015873016,813.0769230769231,805.0,770.1449275362319,870.7843137254902,872.2222222222222,849.6551724137931,775.9615384615385,845.438596491228,806.0,857.4074074074074,865.925925925926,827.1929824561404,780.866009348343
12,20,570.2409638554217,576.6279069767442,593.3734939759037,604.5679012345679,612.8915662650602,601.1904761904761,603.7349397590361,600.5813953488372,610.9302325581396,619.7530864197531,631.9047619047619,622.1794871794872,617.0886075949367,628.6585365853658,637.2727272727273,635.8227848101266,669.0679406912656
13,23,566.547619047619,475.18518518518516,698.8135593220339,741.7857142857143,807.4193548387096,656.5217391304348,567.2916666666666,669.6666666666666,772.2413793103449,800.1754385964912,777.3076923076923,754.6875,720.5,747.1641791044776,831.551724137931,823.8181818181819,851.9671908707074
14,24,653.6231884057971,658.4615384615385,699.7260273972603,679.8684210526316,655.5555555555555,668.9041095890411,673.421052631579,666.2666666666667,689.8666666666667,674.1558441558442,715.7333333333333,722.972972972973,700.1408450704225,668.125,716.4,691.5492957746479,682.785847667753
15,27,739.1891891891892,747.2222222222222,733.1506849315068,747.2222222222222,754.7222222222222,820.9090909090909,778.7096774193549,767.2857142857143,735.8108108108108,744.3835616438356,798.0882352941177,776.8115942028985,762.5352112676056,773.1428571428571,753.0985915492957,771.2857142857143,775.6823925042858
16,29,624.8101265822785,618.5714285714286,629.672131147541,627.1604938271605,660.5555555555555,669.4805194805194,643.6231884057971,654.6835443037975,683.3766233766233,686.9117647058823,688.7671232876712,696.4,667.7464788732394,692.2972972972973,703.0769230769231,692.8169014084507,727.6859529415087
17,30,598.0555555555555,565.7692307692307,580.3260869565217,604.3181818181819,624.9367088607595,598.8732394366198,552.0454545454545,619.4186046511628,633.6231884057971,616.25,620.8860759493671,648.5135135135135,632.054794520548,595.6976744186046,669.4029850746268,642.5714285714286,644.1352385228212
18,32,693.5416666666666,685.3731343283582,694.7058823529412,720.8333333333334,717.4242424242424,685.4237288135594,696.5217391304348,696.6233766233767,729.1891891891892,715.0,716.5151515151515,732.1428571428571,728.169014084507,723.4782608695652,722.5373134328358,732.34375,734.145895063094
19,33,678.9041095890411,660.0,681.7142857142857,683.6111111111111,671.2328767123288,653.1645569620254,683.1944444444445,690.5555555555555,702.7397260273973,690.2702702702703,677.8481012658228,704.4285714285714,726.231884057971,718.9705882352941,720.0,673.1168831168832,683.4011134422484
20,35,556.6666666666666,849.5,628.3333333333334,497.6470588235294,373.75,315.3333333333333,886.5217391304348,547.6470588235294,883.6170212765958,876.875,838.4782608695652,858.3636363636364,450.0,859.8039215686274,848.9795918367347,811.5384615384615,765.3531578417936
21,36,558.6746987951807,552.2222222222222,543.8666666666667,546.046511627907,573.5955056179776,573.6170212765958,576.6666666666666,556.3333333333334,587.2289156626506,575.2272727272727,593.3333333333334,588.0434782608696,585.1612903225806,577.0588235294117,593.3734939759037,560.4301075268817,559.7287413406654
22,38,588.3720930232558,565.2222222222222,629.8823529411765,591.3953488372093,634.0,637.0238095238095,615.9090909090909,621.219512195122,645.7894736842105,636.5882352941177,668.3116883116883,659.7560975609756,659.1139240506329,628.2142857142857,664.1975308641976,582.4096385542168,647.2084120109273
23,39,775.7575757575758,482.5,784.3283582089553,751.4285714285714,787.2307692307693,775.5769230769231,768.8405797101449,781.40625,804.3243243243244,817.1875,788.8888888888889,564.1176470588235,822.9411764705883,817.2222222222222,830.952380952381,808.75,861.3161580925048
24,41,733.3823529411765,725.3968253968254,708.28125,724.0579710144928,738.5714285714286,753.6206896551724,710.1538461538462,718.1666666666666,738.448275862069,730.0,758.3823529411765,755.0,754.561403508772,738.75,736.2745098039215,751.4035087719299,743.1568049054116
25,42,686.9642857142857,655.8730158730159,653.4328358208955,667.8571428571429,666.09375,670.8163265306123,697.65625,663.0,692.8571428571429,192.72727272727272,695.9183673469388,711.1538461538462,690.3225806451613,700.1785714285714,729.4117647058823,724.2553191489362,737.6019257800368
26,44,814.4615384615385,807.8947368421053,811.0909090909091,797.3684210526316,828.0,849.4827586206897,833.4426229508197,864.9019607843137,906.7241379310345,866.3636363636364,873.6206896551724,889.074074074074,895.9649122807018,885.1063829787234,915.9649122807018,918.3928571428571,899.5477098261089
27,45,725.4054054054054,787.9411764705883,775.2307692307693,767.3015873015873,776.0869565217391,750.4411764705883,725.6521739130435,704.4444444444445,736.9014084507043,716.5753424657535,721.7391304347826,732.112676056338,710.9090909090909,738.9230769230769,750.8450704225352,705.2857142857143,723.544857830689
28,47,596.7567567567568,600.8860759493671,608.5915492957746,594.1666666666666,616.8674698795181,615.9459459459459,617.922077922078,611.8032786885246,639.746835443038,615.3012048192771,630.2564102564103,642.9113924050633,634.9382716049382,626.8421052631579,647.6315789473684,621.0714285714286,663.9548664564096
29,48,645.7627118644068,665.3731343283582,679.2753623188406,719.6825396825396,764.4117647058823,648.9873417721519,654.0,705.2112676056338,731.0,742.4615384615385,661.4545454545455,738.125,664.2857142857143,466.7741935483871,803.8095238095239,768.7301587301587,779.424448029309
30,50,840.8474576271186,869.8,888.0434782608696,873.5185185185185,838.3673469387755,851.0169491525423,797.96875,840.0,363.57142857142856,807.8947368421053,856.1111111111111,835.7894736842105,874.6153846153846,831.9565217391304,871.9148936170212,815.1724137931035,739.2693001443
31,51,713.7931034482758,725.1785714285714,752.8571428571429,751.3333333333334,748.0434782608696,758.7142857142857,727.0370370370371,764.4262295081967,786.5671641791045,790.625,736.304347826087,752.6415094339623,825.2083333333334,837.5,829.5833333333334,820.0,713.4833017551073
32,53,917.6,536.6666666666666,851.6,931.6,502.27272727272725,528.0,884.1176470588235,907.5,960.9615384615385,427.77777777777777,950.9090909090909,937.3333333333334,942.2641509433962,478.2352941176471,476.1111111111111,470.0,873.2171921447704
33,54,698.5294117647059,663.2911392405064,684.375,715.8904109589041,712.9824561403509,693.6619718309859,702.7142857142857,686.25,734.3548387096774,736.5079365079365,725.7377049180328,708.8524590163935,723.4920634920635,715.2054794520548,714.3478260869565,719.1044776119403,776.7479669623481
34,56,787.719298245614,788.8888888888889,793.0,795.78125,844.6153846153846,820.2083333333334,534.3478260869565,833.5849056603773,766.4406779661017,792.2388059701492,798.3636363636364,830.8771929824561,780.483870967742,836.8085106382979,812.5,773.1818181818181,769.7312958462384
35,57,721.1267605633802,714.3243243243244,688.7179487179487,687.3076923076923,737.2857142857143,716.2666666666667,673.7878787878788,719.7297297297297,759.1935483870968,776.7647058823529,772.3529411764706,769.0,763.7878787878788,792.03125,767.7272727272727,788.0,747.5848811375821
36,59,551.2903225806451,503.8775510204082,679.6491228070175,664.5945945945946,681.3846153846154,690.3030303030303,611.8181818181819,617.3015873015873,688.28125,716.4406779661017,676.8518518518518,724.2857142857143,705.2112676056338,640.2777777777778,778.6153846153846,688.6206896551724,779.1609008807286
37,61,772.1052631578947,743.3333333333334,780.1666666666666,713.125,797.5438596491229,807.1666666666666,814.5454545454545,802.9508196721312,814.2857142857143,845.3571428571429,857.4,855.5555555555555,812.542372881356,813.4615384615385,852.1428571428571,840.5882352941177,889.76912227528
38,62,755.6363636363636,743.9285714285714,750.0,722.9508196721312,759.8275862068965,789.622641509434,762.258064516129,775.5769230769231,794.1269841269841,791.7460317460317,815.0,722.9310344827586,753.9655172413793,769.6666666666666,758.3928571428571,782.5757575757576,716.6698150236025
39,63,704.9333333333333,759.7142857142857,769.2753623188406,726.3513513513514,761.1594202898551,730.4109589041096,686.4102564102565,725.3623188405797,790.1538461538462,781.40625,800.327868852459,729.6969696969697,804.8484848484849,766.9565217391304,806.060606060606,770.7246376811594,773.5981056368918
40,64,527.5,540.9411764705883,517.8571428571429,528.695652173913,536.8131868131868,543.9130434782609,536.3829787234042,525.8064516129032,560.6741573033707,551.7045454545455,571.3483146067416,566.9620253164557,577.1264367816092,576.8131868131868,583.8372093023256,557.6923076923077,574.2816539731489
41,65,875.7894736842105,533.3333333333334,866.2295081967213,834.6774193548387,840.377358490566,814.8387096774194,835.6140350877193,853.1481481481482,792.6415094339623,790.5172413793103,852.1153846153846,851.0169491525423,835.2631578947369,817.457627118644,875.5,883.5714285714286,751.6174843674844
42,66,540.1030927835052,548.4375,565.1578947368421,569.7894736842105,594.7252747252747,587.6666666666666,590.0,577.0238095238095,622.6436781609195,604.8888888888889,632.1794871794872,613.3734939759037,589.5505617977528,617.8409090909091,606.7469879518072,601.7977528089888,618.073065840224
43,68,760.1724137931035,794.5901639344262,757.8571428571429,749.6078431372549,762.3076923076923,361.7647058823529,798.3673469387755,768.8135593220339,793.2786885245902,835.7377049180328,800.8064516129032,780.0,760.2941176470588,799.21875,802.9230769230769,785.9016393442623,802.5505332404967
44,69,742.9411764705883,809.3333333333334,820.0,799.1071428571429,819.8148148148148,735.7971014492754,846.2962962962963,845.7894736842105,759.1228070175439,820.8620689655172,831.5,799.3548387096774,858.3333333333334,846.9811320754717,846.6666666666666,824.5901639344262,886.8463976198312
45,70,592.2222222222222,478.38235294117646,608.7878787878788,360.7894736842105,421.02564102564105,320.40816326530614,384.3636363636364,356.8333333333333,224.07894736842104,243.28358208955223,227.10526315789474,288.8888888888889,265.4651162790698,268.64406779661016,236.77966101694915,236.54761904761904,301.11713231890815
46,71,730.566037735849,755.9574468085107,742.6415094339623,747.2413793103449,733.1034482758621,725.8461538461538,155.0,736.0714285714286,740.3225806451613,755.9677419354839,729.4736842105264,730.8695652173913,776.1538461538462,751.71875,769.3333333333334,730.3636363636364,769.5522872535025
47,72,788.3928571428571,792.5862068965517,792.6415094339623,779.1071428571429,770.3571428571429,780.377358490566,777.2727272727273,755.5,801.0909090909091,749.7183098591549,772.7118644067797,783.8,746.9117647058823,751.2280701754386,805.8490566037735,761.2676056338029,746.2787178641689
48,73,807.5384615384615,840.5454545454545,819.8305084745763,790.5357142857143,820.2,826.4406779661017,412.94117647058823,844.9019607843137,856.4150943396227,843.2608695652174,847.9166666666666,861.3725490196078,840.6382978723404,847.4074074074074,881.5384615384615,865.0,871.4044870107268
49,74,637.3584905660377,652.2388059701492,660.0,633.5064935064935,680.7042253521126,660.8,659.2,643.8157894736842,697.3333333333334,688.2894736842105,700.15625,687.3529411764706,713.2835820895523,706.1764705882352,723.3333333333334,691.060606060606,692.1194458688415
50,75,645.9090909090909,616.5151515151515,625.0,635.5737704918033,656.4383561643835,640.0,618.6904761904761,666.3888888888889,725.7575757575758,668.0281690140845,661.7391304347826,685.6896551724138,692.3529411764706,685.3030303030303,671.3636363636364,716.0344827586207,698.9721069328166
51,76,794.776119402985,812.8125,811.5384615384615,794.1538461538462,818.75,813.5384615384615,799.5454545454545,819.3333333333334,801.8181818181819,791.875,796.6666666666666,829.53125,829.5238095238095,799.5454545454545,803.939393939394,765.6521739130435,818.4905223997389
52,77,798.3673469387755,772.5,791.2727272727273,785.5737704918033,790.2222222222222,833.3333333333334,810.0,402.3076923076923,774.3859649122807,777.4603174603175,791.3461538461538,815.7894736842105,797.1153846153846,806.2295081967213,800.8333333333334,777.0909090909091,852.3348218019843
53,78,692.96875,700.1754385964912,694.7619047619048,702.03125,721.2121212121212,713.4722222222222,703.8709677419355,702.7586206896551,708.1538461538462,712.0895522388059,705.0,726.5,726.6666666666666,726.2857142857143,743.5820895522388,725.6060606060606,739.8527282997056
54,79,814.2857142857143,840.8620689655172,843.6538461538462,809.6825396825396,814.9285714285714,802.7118644067797,766.031746031746,858.5714285714286,804.5762711864406,776.4516129032259,792.5396825396825,813.2258064516129,830.6,718.6111111111111,763.768115942029,830.6349206349206,829.8130274345176
55,80,683.2467532467532,686.1016949152543,695.7142857142857,688.2089552238806,708.4126984126984,692.65625,705.0,734.9090909090909,714.8571428571429,699.8484848484849,711.6923076923077,717.9629629629629,714.6575342465753,722.6229508196722,711.1267605633802,724.8648648648649,718.4126238039281
