,0,1,2,3,4
0,2.0,74.60656693219352,73.32956348844421,75.85057071141972,71.93998150114761
1,4.0,76.91450228514101,70.22889417360285,72.79545579881983,70.223752151463
2,9.0,77.35518924394512,74.00861592842152,74.75453734007736,76.71601615074024
3,15.0,85.12833741777376,74.24919655720143,72.60406582768636,72.86957695162269
4,18.0,94.09570635357946,82.94739752540264,88.58836368305052,90.97969599467436
5,23.0,89.36123267017247,83.13012635779207,83.7848405295202,84.25811755034935
6,27.0,72.8476821192053,67.11286329879893,68.67142936257407,70.0958664055252
7,29.0,79.16302752123093,73.894342119775,71.69117647058823,71.1569988489309
8,32.0,74.94646680942185,75.61436672967864,,110.90573012939002
9,33.0,80.16560030109146,72.87267835120895,72.33537309343319,76.33325310318743
10,41.0,69.35779816513761,65.96969866383407,69.38962826984856,71.96710075394105
11,42.0,71.53502235469449,71.97696737044146,72.47197372890952,73.01621389455599
12,46.0,102.92759251230041,80.85357749390829,87.00663704474893,89.26100193744811
13,47.0,106.38103419912629,96.21587746299744,94.62812301655993,94.91114701130856
14,51.0,95.4749972564656,88.64429629356037,88.62138360135147,87.22741433021807
15,59.0,66.14349775784754,68.02468217976359,69.02848794740687,70.10791119664582
16,61.0,97.01423977951309,92.04495046576962,92.81767955801105,91.90237925048504
17,62.0,108.51912003543481,81.81164894695141,78.76490709069057,80.2304052664061
18,64.0,99.4942376254042,84.94412564180006,82.59475768432962,80.7866498021135
19,68.0,89.54068942646057,76.80605543393565,80.94173304011974,75.44861337683524
20,72.0,76.93857736906703,74.97761862130707,75.36574552977686,76.90708792350863
21,77.0,69.03206650831355,66.67284007778498,69.67228222803848,70.15613178347891
22,79.0,69.45592855961634,64.43728474613931,65.5786295177933,67.2339531463389
23,84.0,88.03390935767851,76.41662169454938,81.19234581077991,78.94087657265028
24,93.0,53.48388055266677,53.189524618623715,58.65433421690824,55.987558320373246
25,94.0,70.92757506501695,56.886839805915486,60.38129670698298,61.1062335381914
26,95.0,97.30925175082933,85.1204952465178,89.74074894748505,89.88294314381271
27,98.0,68.9885390007789,68.03606283111813,70.98858173076924,69.1853761106966
28,103.0,81.38874122413065,78.10065083875699,80.68378587481119,79.8880202109863
29,106.0,93.9070872231122,71.91989230457153,65.3100381897681,66.80387327507675
30,107.0,83.43549301959636,85.75512148642211,89.24800293820586,86.66941807676433
31,111.0,76.4415886556251,63.50856994299084,66.74577276772472,72.1947194719472
32,114.0,101.12234692743637,91.40969162995596,95.30669917437801,98.4379806542024
33,117.0,97.29983197217773,84.06550103622406,73.79931966252187,67.28814747318988
34,118.0,90.08842011603981,88.03372768976469,87.42484045888818,87.97961107425898
35,121.0,96.45767503741892,93.91054560185611,90.1990980090199,97.15943593549693
36,122.0,88.70490833826139,75.52898054388271,78.19190527609189,79.58670762356883
37,125.0,92.72034880512169,79.80492130348038,77.89895392833297,76.955074875208
38,132.0,89.37372675297364,83.51756325227217,82.58011503697617,82.86674132138857
39,139.0,94.95615260012288,94.21588368956789,94.16022007643593,93.82648898558607
40,140.0,74.43609022556392,66.55574043261231,65.74060317931956,68.17213463996592
41,141.0,65.67839848605725,65.3545673076923,67.9779350309244,71.37030995106036
42,142.0,81.12404304690212,64.93863848990149,65.63577706085215,67.92685855432434
